fips,date,RR,state,code
54,2021-01-01,1.051090909,West Virginia,WV
54,2021-01-02,1.054181818,West Virginia,WV
54,2021-01-03,1.060727273,West Virginia,WV
54,2021-01-04,1.071090909,West Virginia,WV
54,2021-01-05,1.078363636,West Virginia,WV
54,2021-01-06,1.084727273,West Virginia,WV
54,2021-01-07,1.090363636,West Virginia,WV
54,2021-01-08,1.092363636,West Virginia,WV
54,2021-01-09,1.097818182,West Virginia,WV
54,2021-01-10,1.1,West Virginia,WV
54,2021-01-11,1.102909091,West Virginia,WV
54,2021-01-12,1.105272727,West Virginia,WV
54,2021-01-13,1.107090909,West Virginia,WV
54,2021-01-14,1.108727273,West Virginia,WV
54,2021-01-15,1.109454545,West Virginia,WV
54,2021-01-16,1.109636364,West Virginia,WV
54,2021-01-17,1.108363636,West Virginia,WV
54,2021-01-18,1.108,West Virginia,WV
54,2021-01-19,1.108909091,West Virginia,WV
54,2021-01-20,1.108545455,West Virginia,WV
54,2021-01-21,1.109272727,West Virginia,WV
54,2021-01-22,1.110363636,West Virginia,WV
54,2021-01-23,1.109454545,West Virginia,WV
54,2021-01-24,1.107454545,West Virginia,WV
54,2021-01-25,1.104545455,West Virginia,WV
54,2021-01-26,1.095272727,West Virginia,WV
54,2021-01-27,1.086727273,West Virginia,WV
54,2021-01-28,1.079818182,West Virginia,WV
54,2021-01-29,1.072727273,West Virginia,WV
54,2021-01-30,1.064181818,West Virginia,WV
54,2021-01-31,1.056909091,West Virginia,WV
54,2021-02-01,1.05,West Virginia,WV
54,2021-02-02,1.041636364,West Virginia,WV
54,2021-02-03,1.034909091,West Virginia,WV
54,2021-02-04,1.023636364,West Virginia,WV
54,2021-02-05,1.010727273,West Virginia,WV
54,2021-02-06,0.999454545,West Virginia,WV
54,2021-02-07,0.986545455,West Virginia,WV
54,2021-02-08,0.974727273,West Virginia,WV
54,2021-02-09,0.964909091,West Virginia,WV
54,2021-02-10,0.951818182,West Virginia,WV
54,2021-02-11,0.940181818,West Virginia,WV
54,2021-02-12,0.930181818,West Virginia,WV
54,2021-02-13,0.918545455,West Virginia,WV
54,2021-02-14,0.908727273,West Virginia,WV
54,2021-02-15,0.899272727,West Virginia,WV
54,2021-02-16,0.892181818,West Virginia,WV
54,2021-02-17,0.882909091,West Virginia,WV
54,2021-02-18,0.876727273,West Virginia,WV
54,2021-02-19,0.87,West Virginia,WV
54,2021-02-20,0.859272727,West Virginia,WV
54,2021-02-21,0.848727273,West Virginia,WV
54,2021-02-22,0.834727273,West Virginia,WV
54,2021-02-23,0.822727273,West Virginia,WV
54,2021-02-24,0.809818182,West Virginia,WV
54,2021-02-25,0.798181818,West Virginia,WV
54,2021-02-26,0.789454545,West Virginia,WV
54,2021-02-27,0.780181818,West Virginia,WV
54,2021-02-28,0.771454545,West Virginia,WV
54,2021-03-01,0.761454545,West Virginia,WV
54,2021-03-02,0.750727273,West Virginia,WV
54,2021-03-03,0.739454545,West Virginia,WV
54,2021-03-04,0.726363636,West Virginia,WV
54,2021-03-05,0.711818182,West Virginia,WV
54,2021-03-06,0.701090909,West Virginia,WV
54,2021-03-07,0.688363636,West Virginia,WV
54,2021-03-08,0.678545455,West Virginia,WV
54,2021-03-09,0.668909091,West Virginia,WV
54,2021-03-10,0.663636364,West Virginia,WV
54,2021-03-11,0.657727273,West Virginia,WV
54,2021-03-12,0.649763636,West Virginia,WV
54,2021-03-13,0.645981818,West Virginia,WV
54,2021-03-14,0.642545455,West Virginia,WV
54,2021-03-15,0.639090909,West Virginia,WV
54,2021-03-16,0.639090909,West Virginia,WV
54,2021-03-17,0.640363636,West Virginia,WV
54,2021-03-18,0.645818182,West Virginia,WV
54,2021-03-19,0.651745455,West Virginia,WV
54,2021-03-20,0.658145455,West Virginia,WV
54,2021-03-21,0.666163636,West Virginia,WV
54,2021-03-22,0.674418182,West Virginia,WV
54,2021-03-23,0.683909091,West Virginia,WV
54,2021-03-24,0.692,West Virginia,WV
54,2021-03-25,0.701072727,West Virginia,WV
54,2021-03-26,0.709981818,West Virginia,WV
54,2021-03-27,0.718727273,West Virginia,WV
54,2021-03-28,0.726854545,West Virginia,WV
54,2021-03-29,0.733763636,West Virginia,WV
54,2021-03-30,0.737218182,West Virginia,WV
54,2021-03-31,0.741290909,West Virginia,WV
54,2021-04-01,0.742654545,West Virginia,WV
54,2021-04-02,0.745963636,West Virginia,WV
54,2021-04-03,0.749381818,West Virginia,WV
54,2021-04-04,0.756490909,West Virginia,WV
54,2021-04-05,0.763363636,West Virginia,WV
54,2021-04-06,0.768945455,West Virginia,WV
54,2021-04-07,0.775109091,West Virginia,WV
54,2021-04-08,0.780381818,West Virginia,WV
54,2021-04-09,0.784672727,West Virginia,WV
54,2021-04-10,0.788309091,West Virginia,WV
54,2021-04-11,0.791218182,West Virginia,WV
54,2021-04-12,0.796854545,West Virginia,WV
54,2021-04-13,0.801163636,West Virginia,WV
54,2021-04-14,0.806145455,West Virginia,WV
54,2021-04-15,0.809363636,West Virginia,WV
54,2021-04-16,0.813436364,West Virginia,WV
54,2021-04-17,0.815727273,West Virginia,WV
54,2021-04-18,0.819509091,West Virginia,WV
54,2021-04-19,0.817218182,West Virginia,WV
54,2021-04-20,0.815581818,West Virginia,WV
54,2021-04-21,0.816,West Virginia,WV
54,2021-04-22,0.817272727,West Virginia,WV
54,2021-04-23,0.816909091,West Virginia,WV
54,2021-04-24,0.816909091,West Virginia,WV
54,2021-04-25,0.816527273,West Virginia,WV
54,2021-04-26,0.818890909,West Virginia,WV
54,2021-04-27,0.823090909,West Virginia,WV
54,2021-04-28,0.824909091,West Virginia,WV
54,2021-04-29,0.831272727,West Virginia,WV
54,2021-04-30,0.838909091,West Virginia,WV
54,2021-05-01,0.847818182,West Virginia,WV
54,2021-05-02,0.858363636,West Virginia,WV
54,2021-05-03,0.870363636,West Virginia,WV
54,2021-05-04,0.885272727,West Virginia,WV
54,2021-05-05,0.900909091,West Virginia,WV
54,2021-05-06,0.916,West Virginia,WV
54,2021-05-07,0.933636364,West Virginia,WV
54,2021-05-08,0.952727273,West Virginia,WV
54,2021-05-09,0.974,West Virginia,WV
54,2021-05-10,0.997272727,West Virginia,WV
54,2021-05-11,1.020727273,West Virginia,WV
54,2021-05-12,1.046545455,West Virginia,WV
54,2021-05-13,1.074727273,West Virginia,WV
54,2021-05-14,1.102727273,West Virginia,WV
54,2021-05-15,1.133090909,West Virginia,WV
54,2021-05-16,1.159636364,West Virginia,WV
54,2021-05-17,1.187454545,West Virginia,WV
54,2021-05-18,1.218545455,West Virginia,WV
54,2021-05-19,1.247818182,West Virginia,WV
54,2021-05-20,1.275818182,West Virginia,WV
54,2021-05-21,1.308181818,West Virginia,WV
54,2021-05-22,1.333818182,West Virginia,WV
54,2021-05-23,1.353454545,West Virginia,WV
54,2021-05-24,1.382472727,West Virginia,WV
54,2021-05-25,1.409909091,West Virginia,WV
54,2021-05-26,1.436854545,West Virginia,WV
54,2021-05-27,1.465981818,West Virginia,WV
54,2021-05-28,1.491636364,West Virginia,WV
54,2021-05-29,1.519454545,West Virginia,WV
54,2021-05-30,1.548545455,West Virginia,WV
54,2021-05-31,1.564545455,West Virginia,WV
54,2021-06-01,1.589927273,West Virginia,WV
54,2021-06-02,1.611345455,West Virginia,WV
54,2021-06-03,1.630727273,West Virginia,WV
54,2021-06-04,1.646545455,West Virginia,WV
54,2021-06-05,1.655090909,West Virginia,WV
54,2021-06-06,1.665818182,West Virginia,WV
54,2021-06-07,1.683454545,West Virginia,WV
54,2021-06-08,1.681272727,West Virginia,WV
54,2021-06-09,1.678727273,West Virginia,WV
54,2021-06-10,1.668363636,West Virginia,WV
54,2021-06-11,1.650727273,West Virginia,WV
54,2021-06-12,1.636363636,West Virginia,WV
54,2021-06-13,1.616909091,West Virginia,WV
54,2021-06-14,1.584545455,West Virginia,WV
54,2021-06-15,1.551090909,West Virginia,WV
54,2021-06-16,1.515818182,West Virginia,WV
54,2021-06-17,1.485090909,West Virginia,WV
54,2021-06-18,1.454727273,West Virginia,WV
54,2021-06-19,1.415454545,West Virginia,WV
54,2021-06-20,1.376363636,West Virginia,WV
54,2021-06-21,1.334363636,West Virginia,WV
54,2021-06-22,1.295836364,West Virginia,WV
54,2021-06-23,1.268727273,West Virginia,WV
54,2021-06-24,1.251454545,West Virginia,WV
54,2021-06-25,1.204745455,West Virginia,WV
54,2021-06-26,1.1608,West Virginia,WV
54,2021-06-27,1.118781818,West Virginia,WV
54,2021-06-28,1.084545455,West Virginia,WV
54,2021-06-29,1.037818182,West Virginia,WV
54,2021-06-30,0.986163636,West Virginia,WV
54,2021-07-01,0.929927273,West Virginia,WV
54,2021-07-02,0.902127273,West Virginia,WV
54,2021-07-03,0.849636364,West Virginia,WV
54,2021-07-04,0.804236364,West Virginia,WV
54,2021-07-05,0.754381818,West Virginia,WV
54,2021-07-06,0.709109091,West Virginia,WV
54,2021-07-07,0.667836364,West Virginia,WV
54,2021-07-08,0.625945455,West Virginia,WV
54,2021-07-09,0.5582,West Virginia,WV
54,2021-07-10,0.525909091,West Virginia,WV
54,2021-07-11,0.491509091,West Virginia,WV
54,2021-07-12,0.466654545,West Virginia,WV
54,2021-07-13,0.443090909,West Virginia,WV
54,2021-07-14,0.419527273,West Virginia,WV
54,2021-07-15,0.397581818,West Virginia,WV
54,2021-07-16,0.382090909,West Virginia,WV
54,2021-07-17,0.367527273,West Virginia,WV
54,2021-07-18,0.350563636,West Virginia,WV
54,2021-07-19,0.340545455,West Virginia,WV
54,2021-07-20,0.333472727,West Virginia,WV
54,2021-07-21,0.326309091,West Virginia,WV
54,2021-07-22,0.320309091,West Virginia,WV
54,2021-07-23,0.3176,West Virginia,WV
54,2021-07-24,0.308763636,West Virginia,WV
54,2021-07-25,0.302781818,West Virginia,WV
54,2021-07-26,0.300236364,West Virginia,WV
54,2021-07-27,0.297945455,West Virginia,WV
54,2021-07-28,0.297254545,West Virginia,WV
54,2021-07-29,0.297818182,West Virginia,WV
54,2021-07-30,0.294127273,West Virginia,WV
54,2021-07-31,0.298145455,West Virginia,WV
54,2021-08-01,0.299054545,West Virginia,WV
54,2021-08-02,0.304709091,West Virginia,WV
54,2021-08-03,0.309181818,West Virginia,WV
54,2021-08-04,0.316272727,West Virginia,WV
54,2021-08-05,0.323907273,West Virginia,WV
54,2021-08-06,0.334727273,West Virginia,WV
54,2021-08-07,0.343054545,West Virginia,WV
54,2021-08-08,0.351381818,West Virginia,WV
54,2021-08-09,0.360254545,West Virginia,WV
54,2021-08-10,0.373163636,West Virginia,WV
54,2021-08-11,0.386563636,West Virginia,WV
54,2021-08-12,0.399509091,West Virginia,WV
54,2021-08-13,0.410018182,West Virginia,WV
54,2021-08-14,0.418290909,West Virginia,WV
54,2021-08-15,0.426963636,West Virginia,WV
54,2021-08-16,0.436363636,West Virginia,WV
54,2021-08-17,0.452818182,West Virginia,WV
54,2021-08-18,0.472072727,West Virginia,WV
54,2021-08-19,0.493254545,West Virginia,WV
54,2021-08-20,0.517254545,West Virginia,WV
54,2021-08-21,0.540909091,West Virginia,WV
54,2021-08-22,0.561636364,West Virginia,WV
54,2021-08-23,0.590545455,West Virginia,WV
54,2021-08-24,0.613818182,West Virginia,WV
54,2021-08-25,0.638545455,West Virginia,WV
54,2021-08-26,0.666727273,West Virginia,WV
54,2021-08-27,0.696363636,West Virginia,WV
54,2021-08-28,0.736909091,West Virginia,WV
54,2021-08-29,0.785090909,West Virginia,WV
54,2021-08-30,0.822727273,West Virginia,WV
54,2021-08-31,0.861272727,West Virginia,WV
54,2021-09-01,0.900363636,West Virginia,WV
54,2021-09-02,0.939636364,West Virginia,WV
54,2021-09-03,0.982545455,West Virginia,WV
54,2021-09-04,1.027090909,West Virginia,WV
54,2021-09-05,1.070545455,West Virginia,WV
54,2021-09-06,1.120363636,West Virginia,WV
54,2021-09-07,1.168,West Virginia,WV
54,2021-09-08,1.213272727,West Virginia,WV
54,2021-09-09,1.259454545,West Virginia,WV
54,2021-09-10,1.308545455,West Virginia,WV
54,2021-09-11,1.358181818,West Virginia,WV
54,2021-09-12,1.411818182,West Virginia,WV
54,2021-09-13,1.459090909,West Virginia,WV
54,2021-09-14,1.513454545,West Virginia,WV
54,2021-09-15,1.569454545,West Virginia,WV
54,2021-09-16,1.627636364,West Virginia,WV
54,2021-09-17,1.687272727,West Virginia,WV
54,2021-09-18,1.741818182,West Virginia,WV
54,2021-09-19,1.792181818,West Virginia,WV
54,2021-09-20,1.842545455,West Virginia,WV
54,2021-09-21,1.892545455,West Virginia,WV
54,2021-09-22,1.943818182,West Virginia,WV
54,2021-09-23,1.991454545,West Virginia,WV
54,2021-09-24,2.042545455,West Virginia,WV
54,2021-09-25,2.092181818,West Virginia,WV
54,2021-09-26,2.136363636,West Virginia,WV
54,2021-09-27,2.179454545,West Virginia,WV
54,2021-09-28,2.219454545,West Virginia,WV
54,2021-09-29,2.248545455,West Virginia,WV
54,2021-09-30,2.274727273,West Virginia,WV
54,2021-10-01,2.301090909,West Virginia,WV
54,2021-10-02,2.331090909,West Virginia,WV
54,2021-10-03,2.361636364,West Virginia,WV
54,2021-10-04,2.388727273,West Virginia,WV
54,2021-10-05,2.409818182,West Virginia,WV
54,2021-10-06,2.431090909,West Virginia,WV
54,2021-10-07,2.451090909,West Virginia,WV
54,2021-10-08,2.456545455,West Virginia,WV
54,2021-10-09,2.468727273,West Virginia,WV
54,2021-10-10,2.482181818,West Virginia,WV
54,2021-10-11,2.498545455,West Virginia,WV
54,2021-10-12,2.504909091,West Virginia,WV
54,2021-10-13,2.508727273,West Virginia,WV
54,2021-10-14,2.506909091,West Virginia,WV
54,2021-10-15,2.517818182,West Virginia,WV
54,2021-10-16,2.518545455,West Virginia,WV
54,2021-10-17,2.512545455,West Virginia,WV
54,2021-10-18,2.502,West Virginia,WV
54,2021-10-19,2.490545455,West Virginia,WV
54,2021-10-20,2.481818182,West Virginia,WV
54,2021-10-21,2.475636364,West Virginia,WV
54,2021-10-22,2.464181818,West Virginia,WV
54,2021-10-23,2.449090909,West Virginia,WV
54,2021-10-24,2.431454545,West Virginia,WV
54,2021-10-25,2.416545455,West Virginia,WV
54,2021-10-26,2.390909091,West Virginia,WV
54,2021-10-27,2.376181818,West Virginia,WV
54,2021-10-28,2.365090909,West Virginia,WV
54,2021-10-29,2.352363636,West Virginia,WV
54,2021-10-30,2.345272727,West Virginia,WV
54,2021-10-31,2.337090909,West Virginia,WV
54,2021-11-01,2.321454545,West Virginia,WV
54,2021-11-02,2.313818182,West Virginia,WV
54,2021-11-03,2.298545455,West Virginia,WV
54,2021-11-04,2.283272727,West Virginia,WV
54,2021-11-05,2.271090909,West Virginia,WV
54,2021-11-06,2.256545455,West Virginia,WV
54,2021-11-07,2.246727273,West Virginia,WV
54,2021-11-08,2.235272727,West Virginia,WV
54,2021-11-09,2.219090909,West Virginia,WV
54,2021-11-10,2.202545455,West Virginia,WV
54,2021-11-11,2.187636364,West Virginia,WV
54,2021-11-12,2.159272727,West Virginia,WV
54,2021-11-13,2.135454545,West Virginia,WV
54,2021-11-14,2.112727273,West Virginia,WV
54,2021-11-15,2.090363636,West Virginia,WV
54,2021-11-16,2.068545455,West Virginia,WV
54,2021-11-17,2.046909091,West Virginia,WV
54,2021-11-18,2.024181818,West Virginia,WV
54,2021-11-19,2.009090909,West Virginia,WV
54,2021-11-20,1.990363636,West Virginia,WV
54,2021-11-21,1.970545455,West Virginia,WV
54,2021-11-22,1.950727273,West Virginia,WV
54,2021-11-23,1.931818182,West Virginia,WV
54,2021-11-24,1.913636364,West Virginia,WV
54,2021-11-25,1.892,West Virginia,WV
54,2021-11-26,1.865272727,West Virginia,WV
54,2021-11-27,1.829272727,West Virginia,WV
54,2021-11-28,1.783454545,West Virginia,WV
54,2021-11-29,1.760363636,West Virginia,WV
54,2021-11-30,1.737454545,West Virginia,WV
54,2021-12-01,1.714545455,West Virginia,WV
54,2021-12-02,1.698181818,West Virginia,WV
54,2021-12-03,1.685818182,West Virginia,WV
12,2021-01-01,0.718208955,Florida,FL
12,2021-01-02,0.731791045,Florida,FL
12,2021-01-03,0.740149254,Florida,FL
12,2021-01-04,0.749552239,Florida,FL
12,2021-01-05,0.76119403,Florida,FL
12,2021-01-06,0.774776119,Florida,FL
12,2021-01-07,0.78880597,Florida,FL
12,2021-01-08,0.80641791,Florida,FL
12,2021-01-09,0.819104478,Florida,FL
12,2021-01-10,0.831343284,Florida,FL
12,2021-01-11,0.844626866,Florida,FL
12,2021-01-12,0.857313433,Florida,FL
12,2021-01-13,0.868059701,Florida,FL
12,2021-01-14,0.878507463,Florida,FL
12,2021-01-15,0.88880597,Florida,FL
12,2021-01-16,0.898955224,Florida,FL
12,2021-01-17,0.908208955,Florida,FL
12,2021-01-18,0.916716418,Florida,FL
12,2021-01-19,0.923880597,Florida,FL
12,2021-01-20,0.929552239,Florida,FL
12,2021-01-21,0.93641791,Florida,FL
12,2021-01-22,0.941044776,Florida,FL
12,2021-01-23,0.945074627,Florida,FL
12,2021-01-24,0.94880597,Florida,FL
12,2021-01-25,0.951492537,Florida,FL
12,2021-01-26,0.957014925,Florida,FL
12,2021-01-27,0.959253731,Florida,FL
12,2021-01-28,0.96119403,Florida,FL
12,2021-01-29,0.96358209,Florida,FL
12,2021-01-30,0.967761194,Florida,FL
12,2021-01-31,0.970746269,Florida,FL
12,2021-02-01,0.973134328,Florida,FL
12,2021-02-02,0.978059701,Florida,FL
12,2021-02-03,0.978955224,Florida,FL
12,2021-02-04,0.978059701,Florida,FL
12,2021-02-05,0.979253731,Florida,FL
12,2021-02-06,0.976716418,Florida,FL
12,2021-02-07,0.97358209,Florida,FL
12,2021-02-08,0.971343284,Florida,FL
12,2021-02-09,0.963283582,Florida,FL
12,2021-02-10,0.96238806,Florida,FL
12,2021-02-11,0.962537313,Florida,FL
12,2021-02-12,0.960746269,Florida,FL
12,2021-02-13,0.95880597,Florida,FL
12,2021-02-14,0.959402985,Florida,FL
12,2021-02-15,0.962238806,Florida,FL
12,2021-02-16,0.964477612,Florida,FL
12,2021-02-17,0.967761194,Florida,FL
12,2021-02-18,0.970895522,Florida,FL
12,2021-02-19,0.974477612,Florida,FL
12,2021-02-20,0.980597015,Florida,FL
12,2021-02-21,0.986268657,Florida,FL
12,2021-02-22,0.990895522,Florida,FL
12,2021-02-23,0.995223881,Florida,FL
12,2021-02-24,0.997014925,Florida,FL
12,2021-02-25,0.999552239,Florida,FL
12,2021-02-26,1.002238806,Florida,FL
12,2021-02-27,1.001492537,Florida,FL
12,2021-02-28,1.002238806,Florida,FL
12,2021-03-01,1.002238806,Florida,FL
12,2021-03-02,1.004776119,Florida,FL
12,2021-03-03,1.004179104,Florida,FL
12,2021-03-04,1.00358209,Florida,FL
12,2021-03-05,1.005223881,Florida,FL
12,2021-03-06,1.003731343,Florida,FL
12,2021-03-07,1.001343284,Florida,FL
12,2021-03-08,1,Florida,FL
12,2021-03-09,0.995820896,Florida,FL
12,2021-03-10,0.994925373,Florida,FL
12,2021-03-11,0.989552239,Florida,FL
12,2021-03-12,0.981641791,Florida,FL
12,2021-03-13,0.974029851,Florida,FL
12,2021-03-14,0.967313433,Florida,FL
12,2021-03-15,0.957746269,Florida,FL
12,2021-03-16,0.948208955,Florida,FL
12,2021-03-17,0.93941791,Florida,FL
12,2021-03-18,0.932686567,Florida,FL
12,2021-03-19,0.926074627,Florida,FL
12,2021-03-20,0.915492537,Florida,FL
12,2021-03-21,0.902970149,Florida,FL
12,2021-03-22,0.891492537,Florida,FL
12,2021-03-23,0.880313433,Florida,FL
12,2021-03-24,0.867716418,Florida,FL
12,2021-03-25,0.854731343,Florida,FL
12,2021-03-26,0.841447761,Florida,FL
12,2021-03-27,0.830701493,Florida,FL
12,2021-03-28,0.821477612,Florida,FL
12,2021-03-29,0.80938806,Florida,FL
12,2021-03-30,0.798940299,Florida,FL
12,2021-03-31,0.78938806,Florida,FL
12,2021-04-01,0.780134328,Florida,FL
12,2021-04-02,0.772671642,Florida,FL
12,2021-04-03,0.762820896,Florida,FL
12,2021-04-04,0.756537313,Florida,FL
12,2021-04-05,0.749029851,Florida,FL
12,2021-04-06,0.741731343,Florida,FL
12,2021-04-07,0.736074627,Florida,FL
12,2021-04-08,0.731925373,Florida,FL
12,2021-04-09,0.727626866,Florida,FL
12,2021-04-10,0.724910448,Florida,FL
12,2021-04-11,0.724328358,Florida,FL
12,2021-04-12,0.72761194,Florida,FL
12,2021-04-13,0.731440299,Florida,FL
12,2021-04-14,0.736589552,Florida,FL
12,2021-04-15,0.742126866,Florida,FL
12,2021-04-16,0.747858209,Florida,FL
12,2021-04-17,0.754558209,Florida,FL
12,2021-04-18,0.762631343,Florida,FL
12,2021-04-19,0.768498507,Florida,FL
12,2021-04-20,0.7739,Florida,FL
12,2021-04-21,0.779885075,Florida,FL
12,2021-04-22,0.78641791,Florida,FL
12,2021-04-23,0.792492537,Florida,FL
12,2021-04-24,0.798865672,Florida,FL
12,2021-04-25,0.804985075,Florida,FL
12,2021-04-26,0.81141791,Florida,FL
12,2021-04-27,0.81980597,Florida,FL
12,2021-04-28,0.829119403,Florida,FL
12,2021-04-29,0.836835821,Florida,FL
12,2021-04-30,0.846522388,Florida,FL
12,2021-05-01,0.85558209,Florida,FL
12,2021-05-02,0.864462687,Florida,FL
12,2021-05-03,0.872567164,Florida,FL
12,2021-05-04,0.880361194,Florida,FL
12,2021-05-05,0.887671642,Florida,FL
12,2021-05-06,0.89438806,Florida,FL
12,2021-05-07,0.902462687,Florida,FL
12,2021-05-08,0.910179104,Florida,FL
12,2021-05-09,0.919149254,Florida,FL
12,2021-05-10,0.929029851,Florida,FL
12,2021-05-11,0.938477612,Florida,FL
12,2021-05-12,0.947014925,Florida,FL
12,2021-05-13,0.955402985,Florida,FL
12,2021-05-14,0.964089552,Florida,FL
12,2021-05-15,0.97158209,Florida,FL
12,2021-05-16,0.978477612,Florida,FL
12,2021-05-17,0.986268657,Florida,FL
12,2021-05-18,0.99358209,Florida,FL
12,2021-05-19,1.002089552,Florida,FL
12,2021-05-20,1.00880597,Florida,FL
12,2021-05-21,1.013880597,Florida,FL
12,2021-05-22,1.022089552,Florida,FL
12,2021-05-23,1.028955224,Florida,FL
12,2021-05-24,1.035522388,Florida,FL
12,2021-05-25,1.041641791,Florida,FL
12,2021-05-26,1.046865672,Florida,FL
12,2021-05-27,1.051791045,Florida,FL
12,2021-05-28,1.056268657,Florida,FL
12,2021-05-29,1.057462687,Florida,FL
12,2021-05-30,1.05319403,Florida,FL
12,2021-05-31,1.051567164,Florida,FL
12,2021-06-01,1.055477612,Florida,FL
12,2021-06-02,1.061179104,Florida,FL
12,2021-06-03,1.06841791,Florida,FL
12,2021-06-04,1.071895522,Florida,FL
12,2021-06-05,1.080552239,Florida,FL
12,2021-06-06,1.091238806,Florida,FL
12,2021-06-07,1.101268657,Florida,FL
12,2021-06-08,1.099358209,Florida,FL
12,2021-06-09,1.092671642,Florida,FL
12,2021-06-10,1.081880597,Florida,FL
12,2021-06-11,1.093552239,Florida,FL
12,2021-06-12,1.097910448,Florida,FL
12,2021-06-13,1.104776119,Florida,FL
12,2021-06-14,1.11,Florida,FL
12,2021-06-15,1.119701493,Florida,FL
12,2021-06-16,1.131746269,Florida,FL
12,2021-06-17,1.143358209,Florida,FL
12,2021-06-18,1.154059701,Florida,FL
12,2021-06-19,1.164134328,Florida,FL
12,2021-06-20,1.173701493,Florida,FL
12,2021-06-21,1.185522388,Florida,FL
12,2021-06-22,1.194328358,Florida,FL
12,2021-06-23,1.20119403,Florida,FL
12,2021-06-24,1.206119403,Florida,FL
12,2021-06-25,1.215447761,Florida,FL
12,2021-06-26,1.225029851,Florida,FL
12,2021-06-27,1.232820896,Florida,FL
12,2021-06-28,1.244358209,Florida,FL
12,2021-06-29,1.254014925,Florida,FL
12,2021-06-30,1.274104478,Florida,FL
12,2021-07-01,1.300402985,Florida,FL
12,2021-07-02,1.343313433,Florida,FL
12,2021-07-03,1.373343284,Florida,FL
12,2021-07-04,1.403119403,Florida,FL
12,2021-07-05,1.434328358,Florida,FL
12,2021-07-06,1.467462687,Florida,FL
12,2021-07-07,1.486074627,Florida,FL
12,2021-07-08,1.501343284,Florida,FL
12,2021-07-09,1.552507463,Florida,FL
12,2021-07-10,1.621268657,Florida,FL
12,2021-07-11,1.692044776,Florida,FL
12,2021-07-12,1.750746269,Florida,FL
12,2021-07-13,1.765522388,Florida,FL
12,2021-07-14,1.784328358,Florida,FL
12,2021-07-15,1.796865672,Florida,FL
12,2021-07-16,1.894791045,Florida,FL
12,2021-07-17,1.983134328,Florida,FL
12,2021-07-18,2.056865672,Florida,FL
12,2021-07-19,2.112985075,Florida,FL
12,2021-07-20,2.15641791,Florida,FL
12,2021-07-21,2.185074627,Florida,FL
12,2021-07-22,2.199552239,Florida,FL
12,2021-07-23,2.285970149,Florida,FL
12,2021-07-24,2.355671642,Florida,FL
12,2021-07-25,2.416268657,Florida,FL
12,2021-07-26,2.456716418,Florida,FL
12,2021-07-27,2.478955224,Florida,FL
12,2021-07-28,2.490149254,Florida,FL
12,2021-07-29,2.491343284,Florida,FL
12,2021-07-30,2.558358209,Florida,FL
12,2021-07-31,2.615970149,Florida,FL
12,2021-08-01,2.660597015,Florida,FL
12,2021-08-02,2.690149254,Florida,FL
12,2021-08-03,2.701641791,Florida,FL
12,2021-08-04,2.701641791,Florida,FL
12,2021-08-05,2.693283582,Florida,FL
12,2021-08-06,2.714477612,Florida,FL
12,2021-08-07,2.732835821,Florida,FL
12,2021-08-08,2.753134328,Florida,FL
12,2021-08-09,2.759552239,Florida,FL
12,2021-08-10,2.759850746,Florida,FL
12,2021-08-11,2.753134328,Florida,FL
12,2021-08-12,2.745970149,Florida,FL
12,2021-08-13,2.757313433,Florida,FL
12,2021-08-14,2.76641791,Florida,FL
12,2021-08-15,2.776567164,Florida,FL
12,2021-08-16,2.781791045,Florida,FL
12,2021-08-17,2.769253731,Florida,FL
12,2021-08-18,2.758059701,Florida,FL
12,2021-08-19,2.746119403,Florida,FL
12,2021-08-20,2.737313433,Florida,FL
12,2021-08-21,2.729402985,Florida,FL
12,2021-08-22,2.724328358,Florida,FL
12,2021-08-23,2.720298507,Florida,FL
12,2021-08-24,2.702238806,Florida,FL
12,2021-08-25,2.687313433,Florida,FL
12,2021-08-26,2.670597015,Florida,FL
12,2021-08-27,2.66880597,Florida,FL
12,2021-08-28,2.670746269,Florida,FL
12,2021-08-29,2.672686567,Florida,FL
12,2021-08-30,2.675970149,Florida,FL
12,2021-08-31,2.662835821,Florida,FL
12,2021-09-01,2.644179104,Florida,FL
12,2021-09-02,2.63,Florida,FL
12,2021-09-03,2.609850746,Florida,FL
12,2021-09-04,2.59358209,Florida,FL
12,2021-09-05,2.579701493,Florida,FL
12,2021-09-06,2.581343284,Florida,FL
12,2021-09-07,2.567164179,Florida,FL
12,2021-09-08,2.553432836,Florida,FL
12,2021-09-09,2.539850746,Florida,FL
12,2021-09-10,2.516119403,Florida,FL
12,2021-09-11,2.491791045,Florida,FL
12,2021-09-12,2.470597015,Florida,FL
12,2021-09-13,2.440447761,Florida,FL
12,2021-09-14,2.41,Florida,FL
12,2021-09-15,2.380597015,Florida,FL
12,2021-09-16,2.353432836,Florida,FL
12,2021-09-17,2.314179104,Florida,FL
12,2021-09-18,2.278358209,Florida,FL
12,2021-09-19,2.243283582,Florida,FL
12,2021-09-20,2.212686567,Florida,FL
12,2021-09-21,2.18238806,Florida,FL
12,2021-09-22,2.155671642,Florida,FL
12,2021-09-23,2.128208955,Florida,FL
12,2021-09-24,2.092089552,Florida,FL
12,2021-09-25,2.053134328,Florida,FL
12,2021-09-26,2.012985075,Florida,FL
