ID,RR_C,RR_L,date
19027,2.56,0.65,2022-01-01
21179,2.56,1.38,2022-01-01
51840,2.56,1.59,2022-01-01
54071,2.56,0.73,2022-01-01
19077,2.56,1.07,2022-01-01
42133,2.56,2.7,2022-01-01
21175,2.56,1.05,2022-01-01
21163,2.56,0.81,2022-01-01
21113,2.56,1.09,2022-01-01
18051,2.56,1.71,2022-01-01
17047,2.56,1.31,2022-01-01
24043,2.56,2.17,2022-01-01
17121,2.56,1.88,2022-01-01
54099,2.56,1.02,2022-01-01
21005,2.56,1.12,2022-01-01
29127,2.56,1.76,2022-01-01
27155,2.56,0.26,2022-01-01
27011,2.56,0.76,2022-01-01
29103,2.56,1.92,2022-01-01
21173,2.56,0.74,2022-01-01
54083,2.56,1.13,2022-01-01
27089,2.56,0.97,2022-01-01
54039,2.56,0.99,2022-01-01
50011,2.56,1.92,2022-01-01
21067,2.56,1.12,2022-01-01
21239,2.56,1.1,2022-01-01
21063,2.56,0.88,2022-01-01
21215,2.56,1.1,2022-01-01
54043,2.56,1.02,2022-01-01
54003,2.56,2.64,2022-01-01
21049,2.56,1.53,2022-01-01
36115,2.56,1.87,2022-01-01
17013,2.56,2.71,2022-01-01
54031,2.56,1.41,2022-01-01
36001,2.56,1.57,2022-01-01
36105,2.56,2.46,2022-01-01
21165,2.56,2.36,2022-01-01
19143,2.56,0.75,2022-01-01
54101,2.56,1.17,2022-01-01
17083,2.56,1.98,2022-01-01
17191,2.56,1.46,2022-01-01
21029,2.56,1.05,2022-01-01
18123,2.56,1.32,2022-01-01
42001,2.56,2.85,2022-01-01
42025,2.56,2.17,2022-01-01
19021,2.56,0.53,2022-01-01
50001,2.56,1.38,2022-01-01
42075,2.56,2.44,2022-01-01
27105,2.56,0.7,2022-01-01
21127,2.56,1.36,2022-01-01
24021,2.56,1.62,2022-01-01
24031,2.56,1.44,2022-01-01
46051,2.56,0.85,2022-01-01
27069,2.56,2.07,2022-01-01
46101,2.56,1.12,2022-01-01
51165,2.56,0.87,2022-01-01
21071,2.56,1.07,2022-01-01
21025,2.56,0.9,2022-01-01
46011,2.56,0.79,2022-01-01
51107,2.56,1.58,2022-01-01
29189,2.56,1.38,2022-01-01
29129,2.56,1.3,2022-01-01
21137,2.56,0.64,2022-01-01
21101,2.56,1.13,2022-01-01
36021,2.56,1.52,2022-01-01
34041,2.56,2.54,2022-01-01
34037,2.56,2.75,2022-01-01
17163,2.56,1.48,2022-01-01
21059,2.56,1.37,2022-01-01
50003,2.56,2.61,2022-01-01
19175,2.56,1.53,2022-01-01
19119,2.56,0.82,2022-01-01
21123,2.56,0.64,2022-01-01
29183,2.56,1.4,2022-01-01
36071,2.56,2.57,2022-01-01
19167,2.56,0.71,2022-01-01
21217,2.56,1.28,2022-01-01
51157,2.56,0.78,2022-01-01
29139,2.56,1.09,2022-01-01
21085,2.56,0.95,2022-01-01
21203,2.56,0.78,2022-01-01
46029,2.56,1.06,2022-01-01
38035,2.56,1.05,2022-01-01
50005,2.56,1.63,2022-01-01
19047,2.56,0.79,2022-01-01
17055,2.56,1.71,2022-01-01
21189,2.56,0.24,2022-01-01
21109,2.56,1.28,2022-01-01
54025,2.56,1.29,2022-01-01
50027,2.56,1.8,2022-01-01
51139,2.56,1.75,2022-01-01
50017,2.56,0.94,2022-01-01
29007,2.56,0.98,2022-01-01
54081,2.56,1.54,2022-01-01
51660,2.56,0.84,2022-01-01
21155,2.56,1.19,2022-01-01
19009,2.56,0.99,2022-01-01
19093,2.56,0.97,2022-01-01
21079,2.56,1.03,2022-01-01
19035,2.56,0.97,2022-01-01
54019,2.56,1.59,2022-01-01
54075,2.56,0.77,2022-01-01
51043,2.56,1.49,2022-01-01
46109,2.56,0.59,2022-01-01
17193,2.56,1.34,2022-01-01
36083,2.56,1.68,2022-01-01
21153,2.56,0.93,2022-01-01
21027,2.56,1.32,2022-01-01
51171,2.56,1.79,2022-01-01
