ID,RR_C,RR_L,date
55005000900,1.74,1.57,2021-12-01
55071010100,1.74,1.04,2021-12-01
55015020400,1.74,1.41,2021-12-01
55077960100,1.74,0.94,2021-12-01
55035001500,1.74,2.14,2021-12-01
55013970400,1.74,1.7,2021-12-01
55033970100,1.74,2.14,2021-12-01
55053960500,1.74,2.1,2021-12-01
55027961200,1.74,1.41,2021-12-01
55121100200,1.74,1.18,2021-12-01
55071000400,1.74,1.83,2021-12-01
55039042100,1.74,1.03,2021-12-01
55057100400,1.74,2.37,2021-12-01
55071010600,1.74,1.38,2021-12-01
55011960200,1.74,3.12,2021-12-01
55081950200,1.74,1.74,2021-12-01
55095960500,1.74,2.08,2021-12-01
55047100500,1.74,0.81,2021-12-01
55039040200,1.74,1.27,2021-12-01
55039040300,1.74,1.63,2021-12-01
55057100200,1.74,2.64,2021-12-01
55039040100,1.74,1.89,2021-12-01
55013970800,1.74,1.66,2021-12-01
55039042000,1.74,1.08,2021-12-01
55077960300,1.74,1.71,2021-12-01
55039040500,1.74,1.75,2021-12-01
55039040400,1.74,1.66,2021-12-01
55039041700,1.74,1.22,2021-12-01
55039040900,1.74,1.51,2021-12-01
55039040800,1.74,1.81,2021-12-01
55081950700,1.74,1.4,2021-12-01
55039040700,1.74,1.57,2021-12-01
55033970700,1.74,1.87,2021-12-01
55077960200,1.74,1.03,2021-12-01
55081950500,1.74,1.54,2021-12-01
55039041300,1.74,1.54,2021-12-01
55071000500,1.74,1.53,2021-12-01
55071010500,1.74,1.72,2021-12-01
55047100400,1.74,0.75,2021-12-01
55071000600,1.74,1.19,2021-12-01
55033970400,1.74,2.07,2021-12-01
55001950501,1.74,0.0,2021-12-01
55121100400,1.74,1.58,2021-12-01
55071000800,1.74,1.27,2021-12-01
55015020600,1.74,1.92,2021-12-01
55071000700,1.74,1.13,2021-12-01
55095960100,1.74,1.87,2021-12-01
55033970500,1.74,2.06,2021-12-01
55077960500,1.74,1.42,2021-12-01
55039041400,1.74,1.2,2021-12-01
55013970700,1.74,1.68,2021-12-01
55033970800,1.74,1.36,2021-12-01
55001950502,1.74,0.91,2021-12-01
55081950600,1.74,1.58,2021-12-01
55033970200,1.74,2.84,2021-12-01
55053960400,1.74,1.29,2021-12-01
55095961100,1.74,2.49,2021-12-01
55071010700,1.74,1.61,2021-12-01
55111000402,1.74,0.87,2021-12-01
55027960900,1.74,1.88,2021-12-01
55111000300,1.74,1.93,2021-12-01
55101001003,1.2,0.66,2021-12-01
55101001705,1.2,1.33,2021-12-01
55059000601,1.2,1.1,2021-12-01
55059000100,1.2,1.41,2021-12-01
55101000600,1.2,1.69,2021-12-01
55101000800,1.2,1.32,2021-12-01
55101000700,1.2,1.11,2021-12-01
