ID,RR_C,RR_L,date
54631,2.14,0.0,2021-12-01
53070,1.95,4.16,2021-12-01
54932,1.95,0.0,2021-12-01
54937,1.95,2.08,2021-12-01
53057,1.95,0.0,2021-12-01
53090,1.95,1.9,2021-12-01
53091,1.95,10.63,2021-12-01
53001,1.95,0.0,2021-12-01
53011,1.95,0.0,2021-12-01
53002,1.95,0.0,2021-12-01
53048,1.95,0.0,2021-12-01
53040,1.95,0.0,2021-12-01
53019,1.95,0.0,2021-12-01
53006,1.95,12.08,2021-12-01
53010,1.95,0.0,2021-12-01
54837,2.14,2.99,2021-12-01
54562,2.14,0.0,2021-12-01
54947,2.14,0.0,2021-12-01
53926,2.14,0.0,2021-12-01
54853,2.14,5.46,2021-12-01
54944,2.14,2.48,2021-12-01
54941,2.14,14.58,2021-12-01
54986,2.14,2.12,2021-12-01
54934,2.14,0.0,2021-12-01
54521,2.14,7.12,2021-12-01
54020,2.14,3.21,2021-12-01
53085,1.95,1.78,2021-12-01
54935,1.95,1.46,2021-12-01
53075,1.95,0.0,2021-12-01
54974,1.95,0.0,2021-12-01
53922,1.95,0.0,2021-12-01
54979,1.95,0.0,2021-12-01
53078,1.95,0.0,2021-12-01
53020,1.95,0.0,2021-12-01
53013,1.95,6.19,2021-12-01
53037,1.95,2.06,2021-12-01
53004,1.95,0.0,2021-12-01
53027,1.95,2.65,2021-12-01
53032,1.95,8.51,2021-12-01
53079,1.95,0.0,2021-12-01
53035,1.95,0.0,2021-12-01
53086,1.95,2.48,2021-12-01
53049,1.95,0.0,2021-12-01
53031,1.95,0.0,2021-12-01
53073,1.95,2.79,2021-12-01
53093,1.95,0.0,2021-12-01
53095,1.95,0.75,2021-12-01
53021,1.95,0.0,2021-12-01
53065,1.95,9.32,2021-12-01
53050,1.95,0.0,2021-12-01
53023,1.95,0.0,2021-12-01
53080,1.95,3.6,2021-12-01
54634,2.14,2.5,2021-12-01
54821,2.14,0.0,2021-12-01
54962,2.14,0.0,2021-12-01
54417,2.14,0.0,2021-12-01
54563,2.14,0.0,2021-12-01
54474,2.14,0.0,2021-12-01
54747,2.14,0.0,2021-12-01
54459,2.14,0.0,2021-12-01
54469,2.14,0.0,2021-12-01
54642,2.14,0.0,2021-12-01
54401,2.14,1.1,2021-12-01
54724,2.14,0.0,2021-12-01
54455,2.14,4.34,2021-12-01
54627,2.14,0.0,2021-12-01
54475,2.14,0.0,2021-12-01
54443,2.14,0.0,2021-12-01
54616,2.14,0.0,2021-12-01
54738,2.14,3.43,2021-12-01
54470,2.14,0.0,2021-12-01
54703,2.14,1.03,2021-12-01
54495,2.14,3.07,2021-12-01
54701,2.14,0.27,2021-12-01
54666,2.14,0.0,2021-12-01
54413,2.14,0.0,2021-12-01
54773,2.14,0.0,2021-12-01
54731,2.14,0.0,2021-12-01
54643,2.14,0.0,2021-12-01
54526,2.14,0.0,2021-12-01
54537,2.14,0.0,2021-12-01
54630,2.14,0.0,2021-12-01
54618,2.14,0.0,2021-12-01
54765,2.14,0.0,2021-12-01
54403,2.14,2.29,2021-12-01
54482,2.14,2.25,2021-12-01
54848,2.14,1.95,2021-12-01
54612,2.14,0.0,2021-12-01
54730,2.14,0.0,2021-12-01
54660,2.14,0.71,2021-12-01
54476,2.14,5.34,2021-12-01
54515,2.14,0.0,2021-12-01
54644,2.14,0.0,2021-12-01
54646,2.14,2.7,2021-12-01
54656,2.14,1.91,2021-12-01
54494,2.14,2.54,2021-12-01
54757,2.14,3.17,2021-12-01
54755,2.14,0.0,2021-12-01
54457,2.14,2.75,2021-12-01
54739,2.14,0.0,2021-12-01
54530,2.14,0.0,2021-12-01
54481,2.14,3.15,2021-12-01
54452,2.14,1.22,2021-12-01
54556,2.14,0.0,2021-12-01
54819,2.14,0.0,2021-12-01
54490,2.14,0.0,2021-12-01
54659,2.14,0.0,2021-12-01
54449,2.14,1.76,2021-12-01
54722,2.14,0.0,2021-12-01
54447,2.14,0.0,2021-12-01
54425,2.14,5.36,2021-12-01
54726,2.14,0.0,2021-12-01
54405,2.14,0.0,2021-12-01
54741,2.14,0.0,2021-12-01
54746,2.14,0.0,2021-12-01
54436,2.14,4.68,2021-12-01
54768,2.14,1.82,2021-12-01
54754,2.14,6.01,2021-12-01
54421,2.14,3.06,2021-12-01
54498,2.14,0.0,2021-12-01
54422,2.14,0.0,2021-12-01
54456,2.14,3.81,2021-12-01
54488,2.14,9.23,2021-12-01
54479,2.14,2.82,2021-12-01
54771,2.14,5.13,2021-12-01
54460,2.14,0.0,2021-12-01
54493,2.14,0.0,2021-12-01
54446,2.14,0.0,2021-12-01
54750,2.14,11.19,2021-12-01
54420,2.14,0.0,2021-12-01
54745,2.14,5.7,2021-12-01
54480,2.14,7.96,2021-12-01
54484,2.14,2.2,2021-12-01
54766,2.14,0.0,2021-12-01
54770,2.14,0.0,2021-12-01
54720,2.14,4.35,2021-12-01
54729,2.14,2.06,2021-12-01
54454,2.14,0.0,2021-12-01
54489,2.14,0.0,2021-12-01
54748,2.14,0.0,2021-12-01
54760,2.14,0.0,2021-12-01
54732,2.14,3.75,2021-12-01
54615,2.14,0.0,2021-12-01
54611,2.14,0.0,2021-12-01
54411,2.14,0.0,2021-12-01
54426,2.14,4.95,2021-12-01
54412,2.14,0.0,2021-12-01
