daily,date,lisa_v,lisa_p,lisa_c,ID,clusterN
0.0,20220501,0.28835930487891326,0.01,2,29203,1
1.318977001437685e-05,20220501,0.22134870340715282,0.008,2,48423,1
0.0,20220501,0.255514407041383,0.038,2,40091,1
0.00031519687835395414,20220501,1.7432155645418108,0.021,1,26125,4
0.0,20220501,0.28835930487891326,0.02,2,38033,1
0.0,20220501,-0.591359301849885,0.014,3,56027,3
0.0,20220501,0.28835930487891326,0.008,2,12001,1
0.0004846586884390262,20220501,6.469053733072792,0.004,1,36035,4
0.0,20220501,0.2507918181821243,0.028,2,28133,1
0.00030902919081709726,20220501,1.0911376187880175,0.046,1,27053,4
0.0,20220501,0.28835930487891326,0.01,2,47077,1
0.0,20220501,0.28835930487891326,0.025,2,20175,1
0.0004968976304464301,20220501,5.701606092022579,0.008,1,36067,4
0.0,20220501,0.28835930487891326,0.006,2,30075,1
0.00013764624913971095,20220501,0.4677018135988292,0.009,1,55091,4
0.0,20220501,0.28835930487891326,0.01,2,29121,1
0.0,20220501,0.2765835380061343,0.011,2,48279,1
0.0,20220501,0.28835930487891326,0.016,2,20097,1
0.0,20220501,0.28835930487891326,0.016,2,29061,1
0.0,20220501,0.2545115851662612,0.035,2,13253,1
0.0,20220501,0.23954729321254803,0.033,2,19119,1
0.0,20220501,0.28835930487891326,0.023,2,48233,1
0.0,20220501,0.28835930487891326,0.025,2,31091,1
0.0,20220501,0.2537792737709043,0.03,2,49007,1
0.00016751594592266187,20220501,0.575472788484254,0.013,1,42017,4
0.0,20220501,0.28835930487891326,0.012,2,46059,1
0.0001137059389486574,20220501,0.1931835365441334,0.025,1,42081,4
0.00011446995640602494,20220501,0.19194281314597858,0.035,1,41071,4
0.0,20220501,0.275207463473653,0.025,2,13275,1
0.0,20220501,0.28835930487891326,0.042,2,47109,1
0.0,20220501,0.28835930487891326,0.005,2,29057,1
0.0005410523468145543,20220501,14.790611158304777,0.001,1,50007,4
0.0,20220501,0.28835930487891326,0.011,2,29199,1
0.0,20220501,-0.7676100922362763,0.009,3,31065,3
3.747844989131249e-05,20220501,0.1538361076314056,0.017,2,13087,1
2.2787348464132712e-05,20220501,0.18325051088029834,0.041,2,21009,1
0.0,20220501,0.26911202653652827,0.015,2,38025,1
0.0,20220501,0.23211483555826978,0.017,2,35037,1
0.0,20220501,0.28835930487891326,0.004,2,48269,1
0.0,20220501,0.27417204668336226,0.023,2,05073,1
6.78046547895513e-05,20220501,0.04498480628023214,0.003,2,48451,1
0.0,20220501,0.28835930487891326,0.017,2,12049,1
0.0,20220501,0.2781444466779143,0.02,2,48501,1
0.0002660646457666931,20220501,2.0703517907122095,0.007,1,34031,4
0.0,20220501,0.23193255391373835,0.041,2,48033,1
0.0,20220501,0.28835930487891326,0.011,2,47049,1
0.0,20220501,0.25761410851968586,0.027,2,46115,1
0.0007417458163726821,20220501,7.053458203203662,0.008,1,50027,4
0.00018252616208323192,20220501,-0.36679060062571045,0.001,4,30041,2
0.0,20220501,0.28835930487891326,0.006,2,47137,1
0.0,20220501,0.28835930487891326,0.026,2,49021,1
0.0,20220501,0.2537792737709043,0.034,2,49039,1
0.0,20220501,0.28835930487891326,0.004,2,20093,1
0.0,20220501,0.28835930487891326,0.015,2,12009,1
0.0,20220501,0.28835930487891326,0.046,2,48043,1
0.00020496479676789534,20220501,0.7277934306350724,0.031,1,53011,4
0.0,20220501,0.26741819597144423,0.016,2,20053,1
0.0,20220501,0.28835930487891326,0.042,2,22123,1
0.0,20220501,0.28835930487891326,0.006,2,12077,1
0.0,20220501,0.28835930487891326,0.012,2,20119,1
0.0,20220501,0.28835930487891326,0.015,2,28001,1
0.0,20220501,0.28835930487891326,0.01,2,48069,1
0.00013782647646612916,20220501,-0.20634787573689525,0.001,4,38079,2
0.00022240137888854912,20220501,0.7667154596284086,0.028,1,21049,4
8.610075510362225e-05,20220501,0.022739599634466128,0.049,1,26005,4
0.0,20220501,0.28835930487891326,0.003,2,47005,1
0.00021977619457519092,20220501,0.9151886626429235,0.042,1,23009,4
0.0,20220501,0.25761410851968586,0.035,2,46049,1
0.0,20220501,0.28835930487891326,0.005,2,22029,1
0.000304972973524773,20220501,3.0736519147647337,0.011,1,25009,4
0.0,20220501,0.2667759928985522,0.021,2,46019,1
0.0005483207676490747,20220501,-1.4341742545502911,0.04,4,54013,2
3.7733950493056955e-05,20220501,0.12725870266795494,0.035,2,30111,1
0.0,20220501,0.2614546654294117,0.038,2,13131,1
0.0,20220501,0.25995762144542006,0.033,2,47167,1
0.0,20220501,0.2640940014469597,0.044,2,22121,1
3.23960088117144e-05,20220501,0.14932172442256755,0.023,2,38059,1
0.0002218883084325343,20220501,0.6920015385148425,0.033,1,37021,4
0.0,20220501,-0.6249605202280841,0.02,3,51730,3
0.0,20220501,0.26331431374772063,0.003,2,05017,1
1.568356832546541e-05,20220501,0.21228118376747435,0.016,2,05115,1
0.0003020756915375653,20220501,2.470439670112527,0.011,1,36087,4
0.0,20220501,0.28835930487891326,0.013,2,29187,1
0.0,20220501,0.2846338821389555,0.01,2,48475,1
0.0,20220501,0.28835930487891326,0.004,2,08061,1
0.0,20220501,0.28835930487891326,0.008,2,29049,1
0.0,20220501,0.24392405745997175,0.05,2,16029,1
0.0,20220501,0.2701618958243973,0.033,2,05011,1
0.0002504664610572652,20220501,1.0705000007229037,0.015,1,51059,4
0.0,20220501,0.2602155027449432,0.03,2,30023,1
0.0,20220501,0.28835930487891326,0.008,2,47001,1
0.0,20220501,0.28835930487891326,0.024,2,30107,1
0.0,20220501,0.28835930487891326,0.026,2,47015,1
0.00033353345340537656,20220501,1.97464021050047,0.025,1,23007,4
0.0003104144032283098,20220501,3.45424629430803,0.004,1,21165,4
0.0,20220501,0.25761410851968586,0.031,2,46089,1
0.0,20220501,0.2586704917287212,0.01,2,13267,1
0.0,20220501,0.248293357644323,0.046,2,13317,1
0.000351826828229021,20220501,2.392765986836763,0.018,1,06081,4
0.0,20220501,0.28835930487891326,0.005,2,08009,1
0.0,20220501,0.28835930487891326,0.026,2,16007,1
0.0,20220501,0.28835930487891326,0.048,2,13125,1
0.0,20220501,0.2729275546308082,0.017,2,22065,1
0.0,20220501,0.28835930487891326,0.024,2,30105,1
0.0,20220501,0.28835930487891326,0.012,2,20203,1
0.00011767474699929395,20220501,0.22621297015929365,0.025,1,31027,4
0.00025575255188391843,20220501,1.4887883432231888,0.006,1,53035,4
0.0002729807548567826,20220501,1.5060388883450468,0.011,1,17111,4
0.0,20220501,0.28835930487891326,0.016,2,30069,1
0.0,20220501,0.28835930487891326,0.013,2,29033,1
0.0,20220501,0.28835930487891326,0.016,2,47033,1
0.00028840838627496534,20220501,1.939512130200863,0.019,1,34019,4
0.0,20220501,0.24888353044540734,0.025,2,29217,1
0.0,20220501,0.22626364556633027,0.042,2,19069,1
0.000307603970141908,20220501,2.334756745378609,0.015,1,44001,4
0.00032608301832103475,20220501,2.5644743284537426,0.015,1,44005,4
0.0,20220501,0.28835930487891326,0.022,2,47021,1
0.0,20220501,0.28835930487891326,0.034,2,12061,1
0.00036168640216382823,20220501,3.745004963548472,0.002,1,36051,4
0.0,20220501,0.28835930487891326,0.002,2,19141,1
0.0,20220501,0.28835930487891326,0.011,2,20067,1
0.0,20220501,0.28835930487891326,0.009,2,51105,1
0.0,20220501,0.28835930487891326,0.011,2,05043,1
0.0,20220501,0.28835930487891326,0.007,2,29015,1
0.0,20220501,0.26163614495040133,0.032,2,05109,1
0.0,20220501,0.28835930487891326,0.012,2,29065,1
0.00023443276288027698,20220501,1.134751531980296,0.022,1,42103,4
0.0003173053453746644,20220501,3.6465423795538983,0.002,1,42115,4
0.0,20220501,0.2273681922876593,0.05,2,48343,1
0.00010845398839542325,20220501,0.9797440127008438,0.001,1,50001,4
9.907734225029413e-05,20220501,0.1368117026034529,0.014,1,20103,4
0.0,20220501,0.28835930487891326,0.006,2,29185,1
0.000333370374486054,20220501,2.9242248306689183,0.003,1,36025,4
0.0,20220501,0.28835930487891326,0.024,2,30071,1
0.0,20220501,0.28835930487891326,0.007,2,29129,1
0.00015672998558084131,20220501,0.5268229482808818,0.027,1,53045,4
0.0,20220501,0.28835930487891326,0.007,2,29159,1
7.672045623097972e-05,20220501,0.010820897973950814,0.015,2,30063,1
0.0,20220501,0.2774422134171954,0.007,2,48459,1
0.0,20220501,0.25661004165631596,0.042,2,40061,1
0.0,20220501,0.2437102688412531,0.031,2,46037,1
0.0,20220501,0.28835930487891326,0.009,2,29063,1
0.0,20220501,0.2691417052721264,0.011,2,12039,1
3.352423522838385e-05,20220501,0.1562786031822935,0.032,2,28033,1
0.0,20220501,0.28835930487891326,0.045,2,17047,1
0.0,20220501,0.28835930487891326,0.004,2,47113,1
0.0,20220501,0.2522923894999205,0.02,2,01111,1
2.5349185023701486e-05,20220501,0.1973722596063335,0.005,2,05139,1
0.00016718147947648315,20220501,0.594048803940549,0.03,1,53057,4
0.00035006038541648434,20220501,1.36832857012702,0.035,1,55021,4
0.00046466961990025094,20220501,3.412299605240518,0.011,1,33017,4
3.1350173601586316e-05,20220501,0.1612725839955955,0.02,2,05131,1
0.00018733608092918696,20220501,-0.3840550729700935,0.001,4,48483,2
0.0,20220501,0.2728996388986914,0.023,2,28147,1
0.0,20220501,0.28835930487891326,0.012,2,29137,1
0.0,20220501,0.28835930487891326,0.004,2,46111,1
0.00023666771852319345,20220501,0.9399925807774714,0.031,1,55109,4
0.000752112551431226,20220501,4.678076155676964,0.025,1,23003,4
0.0,20220501,0.26401500479306195,0.015,2,47045,1
0.0,20220501,0.28835930487891326,0.007,2,47053,1
0.0,20220501,0.28835930487891326,0.024,2,38027,1
0.0002029616436700482,20220501,0.8761063489823464,0.015,1,53053,4
0.00011330160888284614,20220501,0.1504776594638331,0.041,1,55057,4
0.0,20220501,0.28835930487891326,0.003,2,47151,1
0.0,20220501,0.28835930487891326,0.005,2,46031,1
0.0,20220501,0.28835930487891326,0.025,2,46053,1
7.872775940796725e-05,20220501,0.005513552766001275,0.012,2,21033,1
0.0,20220501,0.28835930487891326,0.017,2,47039,1
0.0,20220501,0.28835930487891326,0.01,2,20163,1
0.0,20220501,-0.5549472730471008,0.021,3,31081,3
0.0,20220501,0.28835930487891326,0.04,2,30091,1
0.0,20220501,-0.8434835611000632,0.009,3,31063,3
3.932930426460756e-05,20220501,0.1190807859983395,0.04,2,28075,1
0.00020016012810248197,20220501,-0.4300850403889006,0.001,4,27011,2
0.0,20220501,0.2771120374619367,0.003,2,48341,1
0.00013780748294632398,20220501,0.6728903492384141,0.005,1,21069,4
1.601101557871816e-05,20220501,0.21210184702468401,0.041,2,22001,1
0.0,20220501,0.28835930487891326,0.008,2,46123,1
0.0,20220501,0.28835930487891326,0.013,2,47119,1
7.495128166691651e-05,20220501,-0.052846724909710804,0.01,3,56015,3
0.00022473312940882702,20220501,0.7713217430882735,0.027,1,55133,4
0.00035120931646957543,20220501,3.1651579760549096,0.005,1,25021,4
0.00022855401493219565,20220501,0.9120861593029719,0.025,1,55011,4
0.0,20220501,0.2715547694099487,0.015,2,47047,1
0.0,20220501,0.28835930487891326,0.05,2,12045,1
0.0,20220501,0.28835930487891326,0.022,2,47063,1
0.0,20220501,0.25071387049887256,0.024,2,48351,1
0.0,20220501,0.27805550886523167,0.007,2,48219,1
0.0,20220501,0.28835930487891326,0.013,2,12073,1
0.0,20220501,0.28835930487891326,0.022,2,20069,1
0.0,20220501,0.2741172028986118,0.016,2,22011,1
0.00027711797307996834,20220501,2.393482360626284,0.004,1,23025,4
0.0,20220501,0.28835930487891326,0.007,2,40025,1
0.00024281667341157425,20220501,1.781050962546829,0.014,1,21011,4
0.0,20220501,0.2745853766815227,0.027,2,48001,1
0.0,20220501,0.26128909092535574,0.015,2,19167,1
0.0,20220501,0.2514650692478404,0.049,2,46091,1
0.0002841469671257745,20220501,1.9083152804516732,0.004,1,36071,4
0.0004778540478758096,20220501,5.9512822488457,0.005,1,36093,4
0.00016087516087516087,20220501,0.3601309606090896,0.049,1,27055,4
0.0002796029637914162,20220501,3.1230794607584382,0.003,1,21181,4
0.00024451633310886993,20220501,2.002170635899986,0.01,1,25023,4
0.00016445213745968832,20220501,1.1050088917258745,0.004,1,36005,4
0.00018037992521748934,20220501,0.6880937687655381,0.016,1,34001,4
5.624929688378895e-05,20220501,0.08088617079205553,0.025,2,21207,1
0.0003447087211306446,20220501,1.1497895510266676,0.045,1,31135,4
0.00014490653528474135,20220501,-0.22707381032187027,0.013,4,19093,2
0.0,20220501,0.28835930487891326,0.021,2,12057,1
0.0003044123482694702,20220501,2.161450573893804,0.01,1,34021,4
0.0,20220501,0.28835930487891326,0.009,2,12015,1
0.0,20220501,0.2718881348969568,0.009,2,19029,1
0.0002650879208270743,20220501,1.3778784823044181,0.026,1,21115,4
0.00034783882247404937,20220501,2.738662656323293,0.015,1,44003,4
0.0,20220501,-1.346866556926177,0.007,3,50025,3
0.0,20220501,0.2780029469715718,0.007,2,28155,1
0.00028337843773467276,20220501,2.6910496740616887,0.007,1,25011,4
0.0,20220501,0.26423604590693894,0.016,2,30001,1
0.0,20220501,0.28835930487891326,0.006,2,29143,1
0.0,20220501,0.28835930487891326,0.007,2,05057,1
0.0,20220501,0.28835930487891326,0.007,2,29029,1
8.508465923593976e-05,20220501,0.024889815485738015,0.032,1,53059,4
0.00011004429282786321,20220501,-0.10662795187731094,0.001,4,48227,2
0.0,20220501,0.28835930487891326,0.011,2,48205,1
0.0,20220501,-0.8323138342912666,0.011,3,31037,3
0.0,20220501,0.28835930487891326,0.026,2,47101,1
0.0003002641306505214,20220501,1.352917112839624,0.024,1,41067,4
0.0,20220501,0.25255569245651344,0.032,2,29013,1
0.00026278187462019806,20220501,2.6966433329420765,0.008,1,33001,4
0.0003351206434316354,20220502,1.7654005168148983,0.016,1,31039,4
0.0,20220502,-0.9788208425955798,0.007,3,53069,3
0.000108571392076843,20220502,0.1450311724037259,0.025,1,31109,4
0.0,20220502,0.3113037022924443,0.005,2,48189,1
0.0,20220502,0.31062645131676325,0.005,2,48011,1
0.00025030505929101094,20220502,1.6709397371364658,0.006,1,55111,4
0.0,20220502,0.2963761857283337,0.005,2,41063,1
0.0,20220502,0.32417859284472966,0.009,2,29083,1
0.00012615997084302897,20220502,0.26429446568682746,0.022,1,37037,4
0.0,20220502,0.29105372250016737,0.005,2,01091,1
0.00021978021978021978,20220502,1.7050173997808995,0.006,1,31137,4
1.983940005654229e-05,20220502,0.23922760480232252,0.02,2,22019,1
0.0,20220502,0.2893031158638899,0.034,2,22111,1
2.3975640748999018e-05,20220502,0.1851756419001518,0.037,2,40135,1
0.00041484308560287074,20220502,3.2029283674895495,0.007,1,36101,4
0.0004967956679417755,20220502,6.578023140811536,0.005,1,25015,4
0.0,20220502,0.2689501339488813,0.048,2,21003,1
0.0,20220502,0.2821019817921633,0.022,2,20073,1
0.0005247268093973802,20220502,5.347780563390431,0.005,1,25025,4
0.0,20220502,0.30702542811528627,0.015,2,16051,1
0.0,20220502,0.32417859284472966,0.027,2,12129,1
0.0,20220502,0.2818371741085885,0.025,2,12131,1
0.0,20220502,0.32417859284472966,0.013,2,20157,1
0.0,20220502,0.32417859284472966,0.004,2,12127,1
0.00014601382264187675,20220502,-0.22542821876086894,0.021,4,21231,2
0.0,20220502,0.32417859284472966,0.018,2,47185,1
0.0,20220502,-0.47787540041349486,0.017,3,31181,3
0.0,20220502,0.32417859284472966,0.003,2,46067,1
0.0005700789966609659,20220502,5.489111386972699,0.007,1,50011,4
0.0002514519818709254,20220502,1.7600918364041347,0.009,1,09007,4
0.0,20220502,0.32417859284472966,0.016,2,29103,1
0.0,20220502,0.32417859284472966,0.012,2,29117,1
0.00014654161781946072,20220502,0.7711938685125191,0.004,1,42117,4
0.0,20220502,-0.42988376076945367,0.037,3,51181,3
0.0,20220502,0.2945621989063543,0.033,2,30065,1
0.0002968554525985454,20220502,1.8916714586272023,0.013,1,34037,4
0.00019116803670426305,20220502,1.2677365930572135,0.006,1,48247,4
0.0,20220502,0.32417859284472966,0.019,2,08017,1
0.0002606812307077617,20220502,1.096362335024732,0.033,1,41005,4
0.0,20220502,0.32417859284472966,0.003,2,05113,1
0.0,20220502,0.32417859284472966,0.023,2,47129,1
0.0,20220502,0.32417859284472966,0.039,2,46043,1
0.0,20220502,0.32417859284472966,0.003,2,19053,1
0.0,20220502,-0.9269004535636204,0.008,3,48127,3
0.00019093990166595064,20220502,0.7070649420522321,0.017,1,27045,4
0.0,20220502,0.32417859284472966,0.008,2,49005,1
0.0002144031255211187,20220502,1.1548481979120593,0.011,1,55093,4
0.0004403805815341469,20220502,2.967228612838438,0.01,1,17113,4
0.00023233768889054107,20220502,2.2403432962595824,0.003,1,23001,4
0.0,20220502,-1.0672439962761247,0.004,3,31089,3
0.0,20220502,0.29374034371932983,0.037,2,29101,1
0.0003053590513512138,20220502,1.0687257339400897,0.05,1,55063,4
0.00010008006405124099,20220502,-0.056819638011857444,0.025,4,22021,2
2.671867902850883e-05,20220502,0.18495059693289442,0.028,2,05063,1
0.0,20220502,0.32417859284472966,0.001,2,12051,1
8.93415527561869e-05,20220502,-0.026430684333952233,0.001,4,05019,2
0.0004647664759715732,20220502,6.3563951843435165,0.003,1,36075,4
0.0,20220502,0.3056683466332451,0.007,2,30087,1
0.0,20220502,0.32417859284472966,0.003,2,35059,1
0.00032462989393557774,20220502,2.61653636426627,0.008,1,36111,4
0.00021707470132494505,20220502,0.8052454873707564,0.049,1,34007,4
0.0,20220502,0.32417859284472966,0.005,2,20199,1
0.0,20220502,0.3083903000265958,0.021,2,05049,1
0.0,20220502,0.2934156280366022,0.019,2,05083,1
0.0,20220502,0.32417859284472966,0.009,2,12095,1
0.0,20220502,0.30129997313120443,0.018,2,16041,1
7.99403112342784e-05,20220502,0.008957563858000481,0.038,2,20161,1
5.202372281760483e-05,20220502,0.1200182744875875,0.009,2,21001,1
0.0,20220502,0.32417859284472966,0.022,2,31171,1
0.0002457606291472106,20220502,1.174390052500352,0.016,1,55033,4
0.0,20220502,0.32417859284472966,0.022,2,29123,1
0.00015557543463887052,20220502,0.7575407139830691,0.006,1,42127,4
0.0005295358465133784,20220502,8.153429032175653,0.002,1,36091,4
9.745638826625085e-05,20220502,0.09274029911344209,0.027,1,55053,4
0.00015344483658124905,20220502,0.7592719229295665,0.007,1,41007,4
0.00015356068846375328,20220502,0.9036383673084231,0.003,1,53041,4
0.00017135023989033586,20220502,0.7334558741916803,0.015,1,36003,4
0.0006633499170812604,20220502,6.8413584668435385,0.004,1,31017,4
0.0,20220502,0.30607608788840873,0.015,2,47013,1
3.0074283480196084e-05,20220502,0.1799649666501918,0.034,2,20111,1
4.930723337113555e-05,20220502,0.13067878319722773,0.01,2,19027,1
0.0,20220502,0.32417859284472966,0.011,2,20075,1
0.0,20220502,0.25941093061570736,0.042,2,19151,1
0.0003384858400090263,20220502,3.541521070098764,0.008,1,23023,4
0.0,20220502,0.32417859284472966,0.005,2,20051,1
0.0,20220502,0.31375779133788934,0.016,2,20151,1
4.985541928407618e-05,20220502,-0.2274940884631694,0.02,3,21017,3
0.0,20220502,0.32417859284472966,0.006,2,47149,1
0.0,20220502,0.32417859284472966,0.009,2,40059,1
0.00018291567587342235,20220502,0.9544081550796636,0.007,1,17147,4
0.0,20220502,0.32417859284472966,0.006,2,47159,1
0.00036798995006757056,20220502,2.4271314766729315,0.024,1,51510,4
0.0,20220502,0.32417859284472966,0.008,2,40003,1
0.0,20220502,0.29930608969989425,0.024,2,48119,1
0.0,20220502,0.32417859284472966,0.042,2,47169,1
3.7560096153846156e-05,20220502,0.13950830370999387,0.046,2,21193,1
0.0,20220502,0.32417859284472966,0.045,2,12011,1
0.0,20220502,0.32417859284472966,0.004,2,13279,1
0.0002759917350433819,20220502,2.078171644076594,0.011,1,26163,4
5.083238022620409e-05,20220502,-0.18392141945906978,0.043,3,37145,3
0.0,20220502,0.32417859284472966,0.024,2,20195,1
0.0,20220502,0.32417859284472966,0.015,2,29125,1
0.0,20220502,0.3006271497177853,0.013,2,05001,1
0.0,20220502,0.32417859284472966,0.002,2,29109,1
4.2140750105351876e-05,20220502,0.1542724392595373,0.021,2,16053,1
0.0,20220502,0.32417859284472966,0.022,2,12099,1
0.0,20220502,0.32417859284472966,0.006,2,47165,1
3.5758984444841765e-05,20220502,0.15858152553808622,0.022,2,05015,1
0.000411381471179683,20220502,2.280787123553417,0.023,1,41051,4
0.0,20220502,0.32417859284472966,0.02,2,47061,1
0.0,20220502,0.2905637087857893,0.036,2,38081,1
0.00033053905410740684,20220502,3.6648695936647835,0.004,1,36089,4
0.0,20220502,0.32417859284472966,0.02,2,29179,1
0.0,20220502,0.2654990623644374,0.041,2,19147,1
0.0,20220502,0.32417859284472966,0.007,2,19159,1
0.0004354347089844695,20220502,3.5952590568270355,0.014,1,27039,4
0.0,20220502,0.32417859284472966,0.024,2,47105,1
0.0,20220502,0.31291306361147997,0.003,2,48107,1
0.0,20220502,0.32417859284472966,0.016,2,16033,1
0.0,20220502,0.3013664691485081,0.034,2,38013,1
0.0,20220502,0.32417859284472966,0.023,2,47003,1
0.0,20220502,0.32417859284472966,0.005,2,47027,1
0.0,20220502,0.2869154333758887,0.036,2,47097,1
0.0,20220502,0.2811652029606818,0.032,2,41001,1
0.00027901785714285713,20220502,3.3896075335101727,0.001,1,36097,4
3.2309133792123036e-05,20220502,0.189855388137629,0.004,2,21177,1
0.0,20220502,0.3008409204484965,0.019,2,46025,1
0.0,20220502,0.32417859284472966,0.009,2,12041,1
0.0,20220502,0.32417859284472966,0.018,2,48277,1
0.0,20220502,0.32417859284472966,0.007,2,20071,1
0.0,20220502,0.2679559348485694,0.035,2,48433,1
0.0005346580972854963,20220502,2.985318551067054,0.013,1,33009,4
0.0,20220502,0.32417859284472966,0.009,2,29145,1
0.0,20220502,-0.9617374763539204,0.006,3,48311,3
0.0,20220502,0.274031193825124,0.05,2,19025,1
0.0,20220502,0.32417859284472966,0.005,2,12055,1
0.0001786352268667381,20220502,-0.37685206800932286,0.001,4,51580,2
0.0,20220502,-3.5041641075749945,0.001,3,50017,3
3.5005425841005356e-05,20220502,0.18165732871585366,0.004,2,20113,1
0.0,20220502,0.32417859284472966,0.04,2,12017,1
0.0,20220502,0.32417859284472966,0.012,2,47041,1
0.0,20220502,0.32417859284472966,0.018,2,46097,1
0.0,20220502,0.32417859284472966,0.01,2,46073,1
0.00029365439547238316,20220502,3.355091729140174,0.004,1,36031,4
0.0,20220502,0.2900729165794797,0.02,2,40063,1
3.38123415046492e-05,20220502,0.1758804544614989,0.023,2,28087,1
0.0,20220502,0.32417859284472966,0.004,2,08099,1
0.0,20220502,0.32417859284472966,0.011,2,29043,1
0.00026659557451346307,20220502,0.9814758168002194,0.04,1,55047,4
0.0001649300502551565,20220502,0.49133304649698817,0.02,1,55127,4
0.0,20220502,0.2920601499151104,0.048,2,32021,1
0.0003477482626065484,20220502,3.0334968891403418,0.005,1,36103,4
0.00013860398070632588,20220502,0.852839511704017,0.004,1,31157,4
2.4821286735504367e-05,20220502,0.19590272931632163,0.033,2,01081,1
0.0,20220502,0.2905637087857893,0.018,2,38021,1
3.8115566397316666e-05,20220502,0.14918004490033343,0.034,2,13293,1
0.00023210584026316,20220502,0.768244415379251,0.034,1,06097,4
0.0,20220502,0.29719492564315514,0.029,2,48271,1
0.0,20220502,0.32417859284472966,0.019,2,40115,1
2.6961445133459154e-05,20220502,0.2009264034781269,0.018,2,28003,1
0.0001705708437571071,20220502,0.42127556941655714,0.039,1,17115,4
0.0,20220502,0.32417859284472966,0.006,2,30033,1
0.0004650892389977327,20220502,3.808877893091376,0.008,1,27109,4
0.00030503598161120367,20220502,2.998452752155628,0.006,1,34039,4
0.0,20220502,0.29644560974894196,0.026,2,46087,1
0.0,20220502,0.2833465291733012,0.049,2,21087,1
5.274651081830937e-05,20220502,0.10186329762297089,0.044,2,38015,1
0.00015877552316534882,20220502,1.5551226593780285,0.001,1,23029,4
0.0,20220502,0.32417859284472966,0.008,2,48045,1
2.1165812978876518e-05,20220502,0.2223446533350389,0.042,2,22061,1
0.0,20220502,0.3005807429123116,0.017,2,46137,1
0.0,20220502,0.2880883419415002,0.034,2,48203,1
0.0,20220502,0.32417859284472966,0.003,2,29019,1
0.0,20220502,0.2594957792040566,0.041,2,48383,1
0.0,20220502,0.31186896896975597,0.027,2,05071,1
0.00044296788482834997,20220502,5.847530842309571,0.005,1,36041,4
0.0,20220502,0.28683552278420266,0.019,2,05129,1
0.0,20220502,0.32417859284472966,0.013,2,47095,1
3.043985591801532e-05,20220502,0.1922692902818498,0.024,2,05051,1
0.0,20220502,0.30836776106210223,0.016,2,48359,1
0.0,20220502,0.2793374638823604,0.019,2,20115,1
0.0,20220502,0.32417859284472966,0.016,2,48357,1
0.0,20220502,0.31440304401341057,0.024,2,48103,1
0.0,20220502,0.32417859284472966,0.011,2,47081,1
0.0,20220502,0.32417859284472966,0.007,2,29081,1
0.0,20220502,0.32417859284472966,0.002,2,47141,1
2.9064698017787595e-05,20220502,0.21011797436362212,0.023,2,38101,1
0.0003200884608109878,20220502,2.6473745009676053,0.006,1,25027,4
0.0002689325081530805,20220502,2.3615681579686365,0.003,1,36027,4
0.0,20220502,0.32417859284472966,0.003,2,29067,1
0.0,20220502,0.3113037022924443,0.01,2,48305,1
0.00036683785766691124,20220502,4.288990616724599,0.006,1,36077,4
0.00025079942316132673,20220502,1.1624508663373327,0.011,1,31131,4
0.0,20220502,0.32417859284472966,0.02,2,46015,1
0.0,20220502,0.32417859284472966,0.007,2,47177,1
0.0,20220502,0.32417859284472966,0.007,2,29225,1
0.0,20220502,0.32417859284472966,0.001,2,12093,1
0.0,20220502,0.32417859284472966,0.006,2,01131,1
0.000765814060346148,20220502,7.625763142250246,0.011,1,31099,4
0.0,20220502,-0.9191869828544347,0.008,3,31087,3
0.0,20220502,0.32417859284472966,0.047,2,05133,1
0.00013615566075075598,20220502,0.329423438502965,0.027,1,42101,4
0.0006527542331599151,20220502,8.057521361621086,0.003,1,36109,4
0.0,20220502,0.3128499082240172,0.025,2,05079,1
0.00022851173570985538,20220502,0.7023540124892843,0.037,1,55123,4
0.0,20220502,0.32417859284472966,0.003,2,29093,1
2.7407772844378667e-05,20220502,0.19922928490261715,0.026,2,48223,1
0.0004365275859372964,20220502,5.64832030644906,0.004,1,36001,4
0.0,20220502,0.32417859284472966,0.003,2,20187,1
0.0,20220502,0.32417859284472966,0.014,2,47089,1
8.939346533768382e-05,20220502,-0.023955203199676083,0.007,4,16013,2
0.0,20220502,0.3130561443808703,0.004,2,22053,1
0.0,20220502,0.2796037446000569,0.049,2,46119,1
0.0,20220502,0.32417859284472966,0.007,2,30011,1
0.0,20220502,0.2849174410162198,0.038,2,48461,1
0.00030939121328954256,20220502,2.264217502426901,0.006,1,17093,4
0.00012126759282384583,20220502,0.44247892291921065,0.011,1,11001,4
2.3988869164707574e-05,20220502,0.19846819064426174,0.02,2,08085,1
0.00011901396926464243,20220502,0.1947129126397054,0.046,1,27171,4
0.0001602145688447936,20220502,0.5104213364043192,0.034,1,55059,4
0.00039544619703049623,20220502,2.9922097162004317,0.017,1,06075,4
0.0,20220502,0.30535035487773365,0.033,2,08113,1
0.0,20220502,0.32417859284472966,0.008,2,29079,1
0.00031548927288379316,20220502,2.0476754042734795,0.005,1,17031,4
0.0,20220502,0.2713299463255289,0.036,2,17059,1
2.840465268210933e-05,20220502,0.17269380635544435,0.047,2,45047,1
0.0,20220502,0.32417859284472966,0.008,2,47075,1
0.0,20220502,0.25304449667394957,0.05,2,49003,1
0.0,20220502,0.32417859284472966,0.006,2,38005,1
0.0,20220502,0.32417859284472966,0.008,2,29163,1
0.0,20220502,0.32417859284472966,0.019,2,29201,1
