ID,Observed,Expected,OE,RR_L,date
55083,1209,1134.17,1.07,1.07,2021-12-21
55081,1608,1378.95,1.17,1.17,2021-12-21
55079,19803,28657.77,0.69,0.65,2021-12-21
55078,38,137.32,0.28,0.28,2021-12-21
55105,4942,4885.18,1.01,1.01,2021-12-21
55089,2170,2669.18,0.81,0.81,2021-12-21
55107,361,425.76,0.85,0.85,2021-12-21
55141,3444,2202.66,1.56,1.57,2021-12-21
55111,2153,1925.79,1.12,1.12,2021-12-21
55075,1711,1216.87,1.41,1.41,2021-12-21
55139,6004,5134.0,1.17,1.18,2021-12-21
55137,643,728.87,0.88,0.88,2021-12-21
55135,1659,1543.87,1.07,1.08,2021-12-21
55133,11542,12065.19,0.96,0.95,2021-12-21
55131,4456,4064.91,1.1,1.1,2021-12-21
55129,743,472.64,1.57,1.57,2021-12-21
55127,3025,3105.33,0.97,0.97,2021-12-21
55125,470,655.3,0.72,0.72,2021-12-21
55123,902,922.89,0.98,0.98,2021-12-21
55121,878,888.72,0.99,0.99,2021-12-21
55119,616,612.34,1.01,1.01,2021-12-21
55117,4039,3469.99,1.16,1.17,2021-12-21
55115,1299,1232.32,1.05,1.05,2021-12-21
55113,746,494.06,1.51,1.51,2021-12-21
55109,4227,2673.25,1.58,1.6,2021-12-21
55073,5997,4079.1,1.47,1.49,2021-12-21
55001,460,605.38,0.76,0.76,2021-12-21
55069,791,835.85,0.95,0.95,2021-12-21
55029,702,827.65,0.85,0.85,2021-12-21
55027,3124,2642.61,1.18,1.19,2021-12-21
55025,9513,16150.52,0.59,0.57,2021-12-21
55023,510,489.11,1.04,1.04,2021-12-21
55021,1662,1721.26,0.97,0.97,2021-12-21
55019,1010,1041.77,0.97,0.97,2021-12-21
55031,1760,1304.36,1.35,1.35,2021-12-21
55017,2294,1924.89,1.19,1.19,2021-12-21
55013,637,460.61,1.38,1.38,2021-12-21
55011,411,395.45,1.04,1.04,2021-12-21
55009,10012,7874.28,1.27,1.29,2021-12-21
55007,498,451.7,1.1,1.1,2021-12-21
55005,1760,1362.62,1.29,1.29,2021-12-21
55003,480,470.5,1.02,1.02,2021-12-21
55015,1784,1504.19,1.19,1.19,2021-12-21
55033,2098,1348.46,1.56,1.56,2021-12-21
55071,2728,2385.62,1.14,1.15,2021-12-21
55037,104,129.97,0.8,0.8,2021-12-21
55067,517,576.82,0.9,0.9,2021-12-21
55065,434,503.58,0.86,0.86,2021-12-21
55063,3645,3551.81,1.03,1.03,2021-12-21
55061,696,614.2,1.13,1.13,2021-12-21
55035,3431,3118.59,1.1,1.1,2021-12-21
55057,1147,797.71,1.44,1.44,2021-12-21
55055,2746,2551.8,1.08,1.08,2021-12-21
55059,5062,5077.15,1.0,1.0,2021-12-21
55051,109,171.33,0.64,0.64,2021-12-21
55049,563,711.54,0.79,0.79,2021-12-21
55047,554,565.04,0.98,0.98,2021-12-21
55045,1278,1111.57,1.15,1.15,2021-12-21
55043,1487,1558.57,0.95,0.95,2021-12-21
55041,307,270.99,1.13,1.13,2021-12-21
55039,3291,3090.96,1.06,1.07,2021-12-21
55053,677,618.27,1.09,1.1,2021-12-21
55101,6006,5957.62,1.01,1.01,2021-12-22
55099,530,408.62,1.3,1.3,2021-12-22
55097,2395,2151.3,1.11,1.11,2021-12-22
55095,2170,1323.03,1.64,1.65,2021-12-22
55093,1785,1278.53,1.4,1.4,2021-12-22
55091,213,221.28,0.96,0.96,2021-12-22
55077,462,466.13,0.99,0.99,2021-12-22
55087,6613,5656.03,1.17,1.18,2021-12-22
55085,1044,1077.63,0.97,0.97,2021-12-22
55083,1216,1146.62,1.06,1.06,2021-12-22
55081,1608,1394.09,1.15,1.15,2021-12-22
55079,20243,28972.34,0.7,0.66,2021-12-22
55078,38,138.83,0.27,0.27,2021-12-22
55103,420,531.76,0.79,0.79,2021-12-22
55089,2214,2698.48,0.82,0.82,2021-12-22
55105,5025,4938.81,1.02,1.02,2021-12-22
55123,906,933.02,0.97,0.97,2021-12-22
55109,4220,2702.59,1.56,1.58,2021-12-22
55075,1699,1230.22,1.38,1.38,2021-12-22
55139,6036,5190.36,1.16,1.17,2021-12-22
55137,644,736.87,0.87,0.87,2021-12-22
55135,1665,1560.81,1.07,1.07,2021-12-22
55133,11658,12197.62,0.96,0.95,2021-12-22
55131,4486,4109.53,1.09,1.09,2021-12-22
55129,740,477.82,1.55,1.55,2021-12-22
55127,3068,3139.42,0.98,0.98,2021-12-22
55125,470,662.49,0.71,0.71,2021-12-22
55121,885,898.48,0.98,0.98,2021-12-22
55119,614,619.06,0.99,0.99,2021-12-22
55117,4075,3508.08,1.16,1.17,2021-12-22
55115,1305,1245.85,1.05,1.05,2021-12-22
55113,745,499.48,1.49,1.49,2021-12-22
55111,2166,1946.93,1.11,1.11,2021-12-22
55107,366,430.43,0.85,0.85,2021-12-22
55141,3474,2226.84,1.56,1.57,2021-12-22
55073,6008,4123.88,1.46,1.47,2021-12-22
55069,789,845.02,0.93,0.93,2021-12-22
55029,710,836.74,0.85,0.85,2021-12-22
55027,3158,2671.61,1.18,1.19,2021-12-22
55025,9803,16327.81,0.6,0.58,2021-12-22
55023,514,494.48,1.04,1.04,2021-12-22
55021,1681,1740.15,0.97,0.97,2021-12-22
55019,1013,1053.2,0.96,0.96,2021-12-22
55015,1788,1520.7,1.18,1.18,2021-12-22
55013,637,465.67,1.37,1.37,2021-12-22
55011,414,399.79,1.04,1.04,2021-12-22
55009,10123,7960.72,1.27,1.29,2021-12-22
55007,497,456.66,1.09,1.09,2021-12-22
55005,1759,1377.58,1.28,1.28,2021-12-22
55003,480,475.66,1.01,1.01,2021-12-22
55001,462,612.02,0.75,0.75,2021-12-22
55071,2752,2411.81,1.14,1.14,2021-12-22
55031,1749,1318.67,1.33,1.33,2021-12-22
55033,2114,1363.26,1.55,1.56,2021-12-22
55017,2326,1946.02,1.2,1.2,2021-12-22
55037,104,131.4,0.79,0.79,2021-12-22
55035,3442,3152.82,1.09,1.09,2021-12-22
55065,433,509.1,0.85,0.85,2021-12-22
55063,3680,3590.8,1.02,1.03,2021-12-22
55061,702,620.95,1.13,1.13,2021-12-22
55059,5240,5132.89,1.02,1.02,2021-12-22
55057,1155,806.46,1.43,1.44,2021-12-22
55055,2773,2579.81,1.07,1.08,2021-12-22
55053,675,625.06,1.08,1.08,2021-12-22
55067,519,583.15,0.89,0.89,2021-12-22
55049,567,719.35,0.79,0.79,2021-12-22
55047,559,571.24,0.98,0.98,2021-12-22
55045,1292,1123.77,1.15,1.15,2021-12-22
55043,1502,1575.68,0.95,0.95,2021-12-22
55041,308,273.97,1.12,1.12,2021-12-22
55039,3330,3124.89,1.07,1.07,2021-12-22
55051,111,173.21,0.64,0.64,2021-12-22
55105,5111,4993.13,1.02,1.02,2021-12-23
55103,418,537.61,0.78,0.78,2021-12-23
55101,6137,6023.15,1.02,1.02,2021-12-23
55099,537,413.12,1.3,1.3,2021-12-23
55097,2421,2174.96,1.11,1.11,2021-12-23
55095,2165,1337.58,1.62,1.63,2021-12-23
55093,1785,1292.59,1.38,1.38,2021-12-23
55091,215,223.71,0.96,0.96,2021-12-23
55083,1227,1159.23,1.06,1.06,2021-12-23
55087,6650,5718.24,1.16,1.17,2021-12-23
55085,1036,1089.48,0.95,0.95,2021-12-23
55081,1610,1409.42,1.14,1.14,2021-12-23
55079,20741,29291.02,0.71,0.67,2021-12-23
55078,39,140.35,0.28,0.28,2021-12-23
55077,460,471.25,0.98,0.98,2021-12-23
55089,2262,2728.16,0.83,0.83,2021-12-23
55107,374,435.17,0.86,0.86,2021-12-23
55075,1682,1243.76,1.35,1.36,2021-12-23
55111,2173,1968.34,1.1,1.11,2021-12-23
55141,3502,2251.33,1.56,1.57,2021-12-23
55139,6072,5247.45,1.16,1.16,2021-12-23
55137,645,744.97,0.87,0.87,2021-12-23
55135,1675,1577.98,1.06,1.06,2021-12-23
55133,11792,12331.79,0.96,0.95,2021-12-23
55131,4524,4154.73,1.09,1.09,2021-12-23
55129,735,483.08,1.52,1.52,2021-12-23
55127,3110,3173.95,0.98,0.98,2021-12-23
55125,468,669.78,0.7,0.7,2021-12-23
55123,908,943.28,0.96,0.96,2021-12-23
55121,894,908.36,0.98,0.98,2021-12-23
55119,612,625.87,0.98,0.98,2021-12-23
55117,4099,3546.67,1.16,1.16,2021-12-23
55115,1308,1259.55,1.04,1.04,2021-12-23
55113,742,504.97,1.47,1.47,2021-12-23
55109,4208,2732.32,1.54,1.55,2021-12-23
55073,6012,4169.24,1.44,1.46,2021-12-23
55035,3458,3187.5,1.08,1.09,2021-12-23
55069,786,854.32,0.92,0.92,2021-12-23
55029,716,845.94,0.85,0.85,2021-12-23
55027,3194,2701.0,1.18,1.19,2021-12-23
55025,10086,16507.4,0.61,0.59,2021-12-23
55023,519,499.92,1.04,1.04,2021-12-23
55021,1697,1759.29,0.96,0.96,2021-12-23
55019,1019,1064.79,0.96,0.96,2021-12-23
55017,2356,1967.42,1.2,1.2,2021-12-23
55015,1796,1537.43,1.17,1.17,2021-12-23
55013,637,470.79,1.35,1.35,2021-12-23
55011,416,404.19,1.03,1.03,2021-12-23
55009,10224,8048.28,1.27,1.29,2021-12-23
55007,493,461.68,1.07,1.07,2021-12-23
55005,1755,1392.73,1.26,1.26,2021-12-23
55003,481,480.89,1.0,1.0,2021-12-23
55001,464,618.75,0.75,0.75,2021-12-23
55031,1735,1333.18,1.3,1.3,2021-12-23
55033,2127,1378.26,1.54,1.55,2021-12-23
55071,2770,2438.34,1.14,1.14,2021-12-23
55037,105,132.84,0.79,0.79,2021-12-23
55065,432,514.7,0.84,0.84,2021-12-23
55063,3712,3630.3,1.02,1.02,2021-12-23
55061,706,627.78,1.12,1.13,2021-12-23
55059,5377,5189.34,1.04,1.04,2021-12-23
55057,1160,815.33,1.42,1.43,2021-12-23
55055,2807,2608.19,1.08,1.08,2021-12-23
55053,672,631.93,1.06,1.06,2021-12-23
55067,520,589.56,0.88,0.88,2021-12-23
55049,572,727.27,0.79,0.79,2021-12-23
55047,566,577.52,0.98,0.98,2021-12-23
55045,1305,1136.14,1.15,1.15,2021-12-23
55043,1516,1593.01,0.95,0.95,2021-12-23
55041,308,276.98,1.11,1.11,2021-12-23
55039,3366,3159.26,1.07,1.07,2021-12-23
55051,111,175.12,0.63,0.63,2021-12-23
55103,416,543.41,0.77,0.77,2021-12-24
55101,6272,6088.04,1.03,1.03,2021-12-24
55099,542,417.57,1.3,1.3,2021-12-24
55097,2454,2198.4,1.12,1.12,2021-12-24
55095,2156,1351.99,1.59,1.6,2021-12-24
55093,1782,1306.52,1.36,1.37,2021-12-24
55091,217,226.12,0.96,0.96,2021-12-24
55083,1238,1171.72,1.06,1.06,2021-12-24
55085,1027,1101.22,0.93,0.93,2021-12-24
55081,1613,1424.61,1.13,1.13,2021-12-24
55079,21297,29606.57,0.72,0.68,2021-12-24
55078,40,141.87,0.28,0.28,2021-12-24
55077,458,476.33,0.96,0.96,2021-12-24
55105,5172,5046.92,1.02,1.03,2021-12-24
55087,6699,5779.85,1.16,1.17,2021-12-24
55107,383,439.85,0.87,0.87,2021-12-24
55123,913,953.44,0.96,0.96,2021-12-24
55111,2187,1989.55,1.1,1.1,2021-12-24
55141,3524,2275.59,1.55,1.56,2021-12-24
55139,6122,5303.98,1.15,1.16,2021-12-24
55137,649,753.0,0.86,0.86,2021-12-24
55135,1681,1594.98,1.05,1.05,2021-12-24
55133,11927,12464.64,0.96,0.95,2021-12-24
55131,4566,4199.49,1.09,1.09,2021-12-24
55129,729,488.28,1.49,1.49,2021-12-24
55127,3132,3208.14,0.98,0.98,2021-12-24
55125,467,676.99,0.69,0.69,2021-12-24
55075,1670,1257.16,1.33,1.33,2021-12-24
55121,902,918.15,0.98,0.98,2021-12-24
55119,608,632.61,0.96,0.96,2021-12-24
55117,4117,3584.87,1.15,1.15,2021-12-24
55115,1313,1273.12,1.03,1.03,2021-12-24
55113,740,510.41,1.45,1.45,2021-12-24
55109,4191,2761.75,1.52,1.53,2021-12-24
55073,6023,4214.15,1.43,1.44,2021-12-24
55089,2310,2757.55,0.84,0.84,2021-12-24
55069,785,863.52,0.91,0.91,2021-12-24
55029,720,855.06,0.84,0.84,2021-12-24
55027,3239,2730.1,1.19,1.19,2021-12-24
55025,10357,16685.24,0.62,0.6,2021-12-24
55023,524,505.31,1.04,1.04,2021-12-24
55021,1713,1778.24,0.96,0.96,2021-12-24
55019,1021,1076.26,0.95,0.95,2021-12-24
55017,2372,1988.62,1.19,1.2,2021-12-24
55015,1805,1553.99,1.16,1.16,2021-12-24
55013,634,475.86,1.33,1.33,2021-12-24
55011,415,408.54,1.02,1.02,2021-12-24
55009,10289,8134.99,1.26,1.28,2021-12-24
55007,490,466.65,1.05,1.05,2021-12-24
55005,1749,1407.74,1.24,1.24,2021-12-24
55003,480,486.07,0.99,0.99,2021-12-24
55071,2789,2464.61,1.13,1.13,2021-12-24
55031,1719,1347.54,1.28,1.28,2021-12-24
55033,2135,1393.11,1.53,1.54,2021-12-24
55001,467,625.42,0.75,0.75,2021-12-24
55037,105,134.27,0.78,0.78,2021-12-24
55035,3476,3221.84,1.08,1.08,2021-12-24
55065,430,520.25,0.83,0.83,2021-12-24
55063,3752,3669.41,1.02,1.02,2021-12-24
55061,709,634.54,1.12,1.12,2021-12-24
55059,5503,5245.25,1.05,1.05,2021-12-24
55057,1164,824.12,1.41,1.42,2021-12-24
55055,2832,2636.29,1.07,1.08,2021-12-24
55053,670,638.74,1.05,1.05,2021-12-24
55067,521,595.91,0.87,0.87,2021-12-24
55051,110,177.01,0.62,0.62,2021-12-24
55049,580,735.1,0.79,0.79,2021-12-24
55047,571,583.74,0.98,0.98,2021-12-24
55045,1316,1148.38,1.15,1.15,2021-12-24
55043,1531,1610.17,0.95,0.95,2021-12-24
55041,307,279.97,1.1,1.1,2021-12-24
55039,3417,3193.3,1.07,1.07,2021-12-24
55103,414,548.86,0.75,0.75,2021-12-25
55101,6397,6149.15,1.04,1.04,2021-12-25
55099,546,421.76,1.29,1.3,2021-12-25
55097,2484,2220.46,1.12,1.12,2021-12-25
55095,2148,1365.56,1.57,1.58,2021-12-25
55093,1777,1319.63,1.35,1.35,2021-12-25
55091,219,228.39,0.96,0.96,2021-12-25
55085,1020,1112.27,0.92,0.92,2021-12-25
55087,6750,5837.86,1.16,1.16,2021-12-25
55077,455,481.11,0.95,0.95,2021-12-25
55083,1250,1183.48,1.06,1.06,2021-12-25
55081,1617,1438.9,1.12,1.12,2021-12-25
55079,21864,29903.73,0.73,0.69,2021-12-25
55078,41,143.29,0.29,0.29,2021-12-25
55105,5228,5097.58,1.03,1.03,2021-12-25
55089,2357,2785.23,0.85,0.84,2021-12-25
55107,392,444.27,0.88,0.88,2021-12-25
55123,918,963.01,0.95,0.95,2021-12-25
55111,2201,2009.52,1.1,1.1,2021-12-25
55075,1653,1269.77,1.3,1.3,2021-12-25
55141,3546,2298.43,1.54,1.55,2021-12-25
55139,6166,5357.22,1.15,1.16,2021-12-25
55137,653,760.56,0.86,0.86,2021-12-25
55135,1687,1610.99,1.05,1.05,2021-12-25
55133,12049,12589.75,0.96,0.95,2021-12-25
55131,4606,4241.64,1.09,1.09,2021-12-25
55129,720,493.18,1.46,1.46,2021-12-25
55127,3152,3240.34,0.97,0.97,2021-12-25
55125,466,683.79,0.68,0.68,2021-12-25
55121,910,927.36,0.98,0.98,2021-12-25
55119,604,638.96,0.95,0.95,2021-12-25
55117,4128,3620.86,1.14,1.14,2021-12-25
55115,1319,1285.9,1.03,1.03,2021-12-25
55113,737,515.54,1.43,1.43,2021-12-25
55109,4169,2789.47,1.49,1.51,2021-12-25
55073,6029,4256.45,1.42,1.43,2021-12-25
55019,1020,1087.06,0.94,0.94,2021-12-25
55069,783,872.19,0.9,0.9,2021-12-25
55029,723,863.64,0.84,0.84,2021-12-25
55027,3285,2757.5,1.19,1.19,2021-12-25
55025,10621,16852.71,0.63,0.61,2021-12-25
55023,526,510.38,1.03,1.03,2021-12-25
55021,1729,1796.09,0.96,0.96,2021-12-25
55017,2390,2008.58,1.19,1.19,2021-12-25
55031,1702,1361.07,1.25,1.25,2021-12-25
55015,1810,1569.59,1.15,1.15,2021-12-25
55011,415,412.64,1.01,1.01,2021-12-25
55009,10343,8216.64,1.26,1.27,2021-12-25
55007,485,471.34,1.03,1.03,2021-12-25
55005,1741,1421.87,1.22,1.23,2021-12-25
55003,478,490.95,0.97,0.97,2021-12-25
55071,2805,2489.34,1.13,1.13,2021-12-25
55013,632,480.64,1.31,1.32,2021-12-25
55033,2136,1407.09,1.52,1.52,2021-12-25
55001,469,631.7,0.74,0.74,2021-12-25
55037,106,135.62,0.78,0.78,2021-12-25
55035,3489,3254.17,1.07,1.07,2021-12-25
55065,428,525.47,0.81,0.81,2021-12-25
55063,3791,3706.24,1.02,1.02,2021-12-25
55061,711,640.91,1.11,1.11,2021-12-25
55059,5625,5297.9,1.06,1.06,2021-12-25
55057,1168,832.39,1.4,1.41,2021-12-25
55055,2852,2662.75,1.07,1.07,2021-12-25
55053,671,645.15,1.04,1.04,2021-12-25
55067,522,601.89,0.87,0.87,2021-12-25
55049,588,742.48,0.79,0.79,2021-12-25
55047,574,589.6,0.97,0.97,2021-12-25
55045,1324,1159.9,1.14,1.14,2021-12-25
55043,1545,1626.33,0.95,0.95,2021-12-25
55041,306,282.78,1.08,1.08,2021-12-25
55051,109,178.78,0.61,0.61,2021-12-25
55039,3469,3225.35,1.08,1.08,2021-12-25
55077,452,485.67,0.93,0.93,2021-12-26
55103,413,554.05,0.75,0.74,2021-12-26
55101,6523,6207.35,1.05,1.05,2021-12-26
55099,551,425.75,1.29,1.3,2021-12-26
55097,2514,2241.48,1.12,1.12,2021-12-26
55095,2136,1378.49,1.55,1.56,2021-12-26
55093,1774,1332.12,1.33,1.33,2021-12-26
55085,1014,1122.8,0.9,0.9,2021-12-26
55087,6798,5893.11,1.15,1.16,2021-12-26
55083,1262,1194.68,1.06,1.06,2021-12-26
55081,1617,1452.52,1.11,1.11,2021-12-26
55079,22413,30186.77,0.74,0.71,2021-12-26
55078,42,144.65,0.29,0.29,2021-12-26
55105,5279,5145.83,1.03,1.03,2021-12-26
55091,220,230.55,0.95,0.95,2021-12-26
55107,402,448.47,0.9,0.9,2021-12-26
55125,465,690.26,0.67,0.67,2021-12-26
55111,2215,2028.54,1.09,1.09,2021-12-26
55075,1634,1281.79,1.27,1.28,2021-12-26
55141,3565,2320.18,1.54,1.55,2021-12-26
55139,6211,5407.92,1.15,1.15,2021-12-26
55137,657,767.75,0.86,0.86,2021-12-26
55135,1692,1626.24,1.04,1.04,2021-12-26
55133,12168,12708.91,0.96,0.95,2021-12-26
55131,4642,4281.79,1.08,1.09,2021-12-26
55129,710,497.85,1.43,1.43,2021-12-26
55127,3171,3271.01,0.97,0.97,2021-12-26
55123,924,972.13,0.95,0.95,2021-12-26
55121,916,936.14,0.98,0.98,2021-12-26
55119,600,645.01,0.93,0.93,2021-12-26
55117,4141,3655.13,1.13,1.14,2021-12-26
55115,1323,1298.07,1.02,1.02,2021-12-26
55113,733,520.42,1.41,1.41,2021-12-26
55109,4142,2815.87,1.47,1.48,2021-12-26
55073,6035,4296.74,1.4,1.42,2021-12-26
55089,2402,2811.59,0.85,0.85,2021-12-26
55069,783,880.44,0.89,0.89,2021-12-26
55031,1685,1373.95,1.23,1.23,2021-12-26
55029,726,871.81,0.83,0.83,2021-12-26
55027,3326,2783.6,1.19,1.2,2021-12-26
55025,10880,17012.22,0.64,0.62,2021-12-26
55023,530,515.21,1.03,1.03,2021-12-26
55021,1748,1813.09,0.96,0.96,2021-12-26
55019,1017,1097.35,0.93,0.93,2021-12-26
55017,2403,2027.59,1.19,1.19,2021-12-26
55015,1814,1584.44,1.14,1.15,2021-12-26
55013,630,485.19,1.3,1.3,2021-12-26
55011,415,416.55,1.0,1.0,2021-12-26
55009,10388,8294.41,1.25,1.27,2021-12-26
55007,481,475.8,1.01,1.01,2021-12-26
55005,1731,1435.32,1.21,1.21,2021-12-26
55003,476,495.6,0.96,0.96,2021-12-26
55033,2134,1420.41,1.5,1.51,2021-12-26
55035,3504,3284.97,1.07,1.07,2021-12-26
55001,471,637.67,0.74,0.74,2021-12-26
55039,3520,3255.87,1.08,1.08,2021-12-26
55067,522,607.59,0.86,0.86,2021-12-26
55065,427,530.44,0.8,0.8,2021-12-26
55063,3827,3741.32,1.02,1.02,2021-12-26
55061,713,646.97,1.1,1.1,2021-12-26
55037,106,136.9,0.77,0.77,2021-12-26
55057,1170,840.27,1.39,1.39,2021-12-26
55055,2867,2687.95,1.07,1.07,2021-12-26
55059,5746,5348.04,1.07,1.08,2021-12-26
55071,2822,2512.9,1.12,1.12,2021-12-26
55051,108,180.47,0.6,0.6,2021-12-26
55049,596,749.51,0.8,0.79,2021-12-26
55047,576,595.18,0.97,0.97,2021-12-26
55045,1332,1170.88,1.14,1.14,2021-12-26
55043,1559,1641.73,0.95,0.95,2021-12-26
55041,305,285.45,1.07,1.07,2021-12-26
55053,672,651.26,1.03,1.03,2021-12-26
55101,6628,6256.6,1.06,1.06,2021-12-27
55099,551,429.13,1.28,1.28,2021-12-27
55097,2544,2259.26,1.13,1.13,2021-12-27
55095,2123,1389.42,1.53,1.53,2021-12-27
55093,1767,1342.69,1.32,1.32,2021-12-27
55091,220,232.38,0.95,0.95,2021-12-27
55077,449,489.52,0.92,0.92,2021-12-27
55087,6830,5939.87,1.15,1.16,2021-12-27
55085,1008,1131.71,0.89,0.89,2021-12-27
55083,1273,1204.16,1.06,1.06,2021-12-27
55081,1615,1464.05,1.1,1.1,2021-12-27
55079,23062,30426.27,0.76,0.72,2021-12-27
55078,43,145.79,0.29,0.29,2021-12-27
55103,412,558.45,0.74,0.74,2021-12-27
55089,2447,2833.9,0.86,0.86,2021-12-27
55105,5298,5186.65,1.02,1.02,2021-12-27
55123,929,979.84,0.95,0.95,2021-12-27
55109,4124,2838.21,1.45,1.46,2021-12-27
55075,1612,1291.96,1.25,1.25,2021-12-27
55139,6250,5450.83,1.15,1.15,2021-12-27
55137,659,773.85,0.85,0.85,2021-12-27
55135,1703,1639.14,1.04,1.04,2021-12-27
55133,12238,12809.74,0.96,0.95,2021-12-27
55131,4675,4315.76,1.08,1.09,2021-12-27
55129,698,501.8,1.39,1.39,2021-12-27
55127,3181,3296.96,0.96,0.96,2021-12-27
55125,464,695.74,0.67,0.67,2021-12-27
55121,921,943.57,0.98,0.98,2021-12-27
55119,598,650.12,0.92,0.92,2021-12-27
55117,4162,3684.13,1.13,1.13,2021-12-27
55115,1326,1308.37,1.01,1.01,2021-12-27
55113,727,524.54,1.39,1.39,2021-12-27
55111,2225,2044.63,1.09,1.09,2021-12-27
55107,411,452.03,0.91,0.91,2021-12-27
55073,6037,4330.83,1.39,1.41,2021-12-27
55141,3580,2338.59,1.53,1.54,2021-12-27
55069,781,887.43,0.88,0.88,2021-12-27
55029,725,878.73,0.83,0.82,2021-12-27
55027,3343,2805.68,1.19,1.2,2021-12-27
55025,11080,17147.19,0.65,0.62,2021-12-27
55023,532,519.3,1.02,1.02,2021-12-27
55021,1768,1827.48,0.97,0.97,2021-12-27
55019,1013,1106.06,0.92,0.92,2021-12-27
55017,2398,2043.67,1.17,1.18,2021-12-27
55015,1819,1597.02,1.14,1.14,2021-12-27
55013,625,489.04,1.28,1.28,2021-12-27
55011,414,419.85,0.99,0.99,2021-12-27
55009,10447,8360.21,1.25,1.26,2021-12-27
55007,475,479.57,0.99,0.99,2021-12-27
55005,1720,1446.71,1.19,1.19,2021-12-27
55003,473,499.53,0.95,0.95,2021-12-27
55001,471,642.73,0.73,0.73,2021-12-27
55031,1664,1384.85,1.2,1.2,2021-12-27
55033,2132,1431.68,1.49,1.49,2021-12-27
55071,2838,2532.84,1.12,1.12,2021-12-27
55037,106,137.99,0.77,0.77,2021-12-27
55035,3510,3311.04,1.06,1.06,2021-12-27
55067,521,612.41,0.85,0.85,2021-12-27
55065,427,534.65,0.8,0.8,2021-12-27
55063,3861,3771.0,1.02,1.02,2021-12-27
55061,714,652.11,1.09,1.1,2021-12-27
55057,1170,846.94,1.38,1.38,2021-12-27
55055,2882,2709.28,1.06,1.06,2021-12-27
55059,5804,5390.47,1.08,1.08,2021-12-27
55051,107,181.91,0.59,0.59,2021-12-27
55049,602,755.45,0.8,0.8,2021-12-27
55047,576,599.9,0.96,0.96,2021-12-27
55045,1338,1180.17,1.13,1.13,2021-12-27
55043,1567,1654.75,0.95,0.95,2021-12-27
55041,304,287.72,1.06,1.06,2021-12-27
55039,3557,3281.71,1.08,1.09,2021-12-27
55053,670,656.42,1.02,1.02,2021-12-27
55091,220,234.56,0.94,0.94,2021-12-28
55101,6799,6315.24,1.08,1.08,2021-12-28
55099,551,433.15,1.27,1.27,2021-12-28
55097,2577,2280.44,1.13,1.13,2021-12-28
55095,2105,1402.45,1.5,1.51,2021-12-28
55093,1759,1355.28,1.3,1.3,2021-12-28
55089,2500,2860.46,0.87,0.87,2021-12-28
55075,1583,1304.07,1.21,1.22,2021-12-28
55085,1001,1142.32,0.88,0.88,2021-12-28
55083,1284,1215.44,1.06,1.06,2021-12-28
55081,1612,1477.77,1.09,1.09,2021-12-28
55079,23822,30711.44,0.78,0.74,2021-12-28
55078,46,147.16,0.31,0.31,2021-12-28
55077,446,494.11,0.9,0.9,2021-12-28
55103,411,563.68,0.73,0.73,2021-12-28
55087,6879,5995.54,1.15,1.15,2021-12-28
55105,5333,5235.27,1.02,1.02,2021-12-28
55121,926,952.41,0.97,0.97,2021-12-28
55109,4100,2864.82,1.43,1.44,2021-12-28
55073,6039,4371.42,1.38,1.39,2021-12-28
55139,6302,5501.92,1.15,1.15,2021-12-28
55137,659,781.1,0.84,0.84,2021-12-28
55135,1714,1654.5,1.04,1.04,2021-12-28
55133,12262,12929.8,0.95,0.94,2021-12-28
55131,4709,4356.21,1.08,1.08,2021-12-28
55129,687,506.51,1.36,1.36,2021-12-28
55127,3188,3327.86,0.96,0.96,2021-12-28
55125,462,702.26,0.66,0.66,2021-12-28
55123,935,989.02,0.95,0.95,2021-12-28
55119,596,656.22,0.91,0.91,2021-12-28
55117,4161,3718.66,1.12,1.12,2021-12-28
55115,1326,1320.63,1.0,1.0,2021-12-28
55113,719,529.46,1.36,1.36,2021-12-28
55111,2234,2063.8,1.08,1.08,2021-12-28
55107,418,456.27,0.92,0.92,2021-12-28
55141,3591,2360.51,1.52,1.53,2021-12-28
55071,2853,2556.58,1.12,1.12,2021-12-28
55067,520,618.15,0.84,0.84,2021-12-28
55027,3379,2831.98,1.19,1.2,2021-12-28
55025,11328,17307.9,0.65,0.63,2021-12-28
55023,533,524.17,1.02,1.02,2021-12-28
55021,1790,1844.61,0.97,0.97,2021-12-28
55019,1010,1116.42,0.9,0.9,2021-12-28
55015,1824,1611.98,1.13,1.13,2021-12-28
55029,736,886.97,0.83,0.83,2021-12-28
55013,621,493.62,1.26,1.26,2021-12-28
55009,10553,8438.57,1.25,1.27,2021-12-28
55007,469,484.07,0.97,0.97,2021-12-28
55005,1710,1460.27,1.17,1.17,2021-12-28
55003,470,504.21,0.93,0.93,2021-12-28
55001,470,648.76,0.72,0.72,2021-12-28
55069,778,895.75,0.87,0.87,2021-12-28
55011,413,423.79,0.97,0.97,2021-12-28
55031,1644,1397.83,1.18,1.18,2021-12-28
55017,2394,2062.83,1.16,1.16,2021-12-28
55035,3527,3342.07,1.06,1.06,2021-12-28
55065,427,539.66,0.79,0.79,2021-12-28
55033,2131,1445.1,1.47,1.48,2021-12-28
55063,3900,3806.34,1.02,1.03,2021-12-28
55061,716,658.22,1.09,1.09,2021-12-28
55059,5852,5440.99,1.08,1.08,2021-12-28
