ID,RR_C,RR_L,date
37197,1.3,1.48,44204
37193,1.3,1.29,44204
37189,1.3,0.95,44204
37045,1.3,1.69,44204
37027,1.3,1.7,44204
37179,1.3,1.46,44204
37023,1.3,1.19,44204
37109,1.3,1.51,44204
37035,1.3,1.39,44204
37071,1.3,1.63,44204
37003,1.3,1.47,44204
37009,1.3,1.21,44204
37043,1.3,1.31,44204
37173,1.3,1.33,44204
37113,1.3,1.46,44204
37039,1.3,1.08,44204
37075,1.3,1.26,44204
37175,1.3,0.82,44204
37087,1.3,1.24,44204
37099,1.3,1.08,44204
37115,1.3,0.86,44204
37015,1.38,1.09,44204
37117,1.38,2.1,44204
37139,1.38,1.15,44204
37013,1.38,2,44204
37083,1.38,1.33,44204
37147,1.38,1.44,44204
37065,1.38,0.74,44204
37131,1.38,1.06,44204
37143,1.38,1.15,44204
37073,1.38,0.7,44204
37187,1.38,1.51,44204
37041,1.38,1.09,44204
37091,1.38,1.22,44204
37199,1.3,0.71,44204
37021,1.3,0.91,44204
37089,1.3,1.02,44204
37161,1.3,1.78,44204
37011,1.3,0.81,44204
37149,1.3,1.25,44204
37121,1.3,0.7,44204
37111,1.3,1.73,44204
37097,1.3,1.23,44204
37011,1.32,0.98,44205
37045,1.32,1.74,44205
37023,1.32,1.2,44205
37099,1.32,1.12,44205
37087,1.32,1.27,44205
37193,1.32,1.34,44205
37003,1.32,1.4,44205
37097,1.32,1.27,44205
37005,1.32,1.32,44205
37119,1.32,1.15,44205
37027,1.32,1.68,44205
37189,1.32,0.95,44205
37035,1.32,1.42,44205
37009,1.32,1.24,44205
37109,1.32,1.57,44205
37071,1.32,1.65,44205
37111,1.32,1.77,44205
37121,1.32,0.67,44205
37161,1.32,1.78,44205
37139,1.38,1.17,44205
37083,1.38,1.34,44205
37013,1.38,2.01,44205
37147,1.38,1.42,44205
37065,1.38,0.76,44205
37131,1.38,1.06,44205
37143,1.38,1.09,44205
37073,1.38,0.71,44205
37187,1.38,1.44,44205
37041,1.38,1.12,44205
37091,1.38,1.18,44205
37117,1.38,2.05,44205
37015,1.38,1.08,44205
37175,1.32,0.85,44205
37149,1.32,1.29,44205
37199,1.32,0.77,44205
37115,1.32,0.93,44205
37021,1.32,0.91,44205
37089,1.32,1.06,44205
37159,1.32,1.72,44205
37197,1.32,1.53,44205
37179,1.32,1.47,44205
37025,1.32,1.31,44205
37059,1.32,1.27,44205
37171,1.32,1.49,44205
37057,1.32,1.4,44205
37167,1.32,1.62,44205
37173,1.32,1.41,44205
37043,1.32,1.4,44205
37075,1.32,1.23,44205
37113,1.32,1.53,44205
37039,1.32,1.17,44205
37075,1.35,1.22,44206
37043,1.35,1.5,44206
37099,1.35,1.14,44206
37039,1.35,1.23,44206
37027,1.35,1.66,44206
37189,1.35,0.94,44206
37023,1.35,1.21,44206
37109,1.35,1.63,44206
37045,1.35,1.81,44206
37193,1.35,1.36,44206
37173,1.35,1.46,44206
37119,1.35,1.18,44206
37035,1.35,1.46,44206
37071,1.35,1.67,44206
37009,1.35,1.27,44206
37003,1.35,1.36,44206
37011,1.35,1.18,44206
37115,1.35,1.01,44206
37089,1.35,1.11,44206
37021,1.35,0.91,44206
37087,1.35,1.29,44206
37175,1.35,0.92,44206
37161,1.35,1.83,44206
37121,1.35,0.65,44206
37199,1.35,0.84,44206
37149,1.35,1.34,44206
37111,1.35,1.81,44206
37113,1.35,1.58,44206
37139,1.4,1.19,44206
37015,1.4,1.08,44206
37117,1.4,2,44206
37091,1.4,1.16,44206
37041,1.4,1.19,44206
37073,1.4,0.75,44206
37143,1.4,1.04,44206
