ID,RR_C,RR_L,date
55087011700,1.31,0.87,2022-01-01
55087012000,1.31,0.87,2022-01-01
55087011800,1.31,0.0,2022-01-01
55111000500,1.31,1.11,2022-01-01
55039042000,1.31,1.73,2022-01-01
55087011900,1.31,0.65,2022-01-01
55115100900,1.31,0.9,2022-01-01
55057100600,1.31,0.91,2022-01-01
55073001800,1.31,1.17,2022-01-01
55039041900,1.31,1.49,2022-01-01
55021970900,1.31,2.1,2022-01-01
55087010602,1.31,0.98,2022-01-01
55039040900,1.31,0.89,2022-01-01
55073001700,1.31,1.27,2022-01-01
55039040400,1.31,2.01,2022-01-01
55087012800,1.31,0.7,2022-01-01
55087010300,1.31,1.36,2022-01-01
55021971000,1.31,1.67,2022-01-01
55087010100,1.31,0.88,2022-01-01
55039040200,1.31,2.26,2022-01-01
55015020303,1.31,0.55,2022-01-01
55087011300,1.31,1.54,2022-01-01
55027960700,1.31,1.13,2022-01-01
55057100200,1.31,0.47,2022-01-01
55111000300,1.31,1.14,2022-01-01
55087010700,1.31,1.31,2022-01-01
55039040500,1.31,2.25,2022-01-01
55087011400,1.31,1.31,2022-01-01
55135100100,1.31,0.54,2022-01-01
55087010500,1.31,0.78,2022-01-01
55039040100,1.31,1.9,2022-01-01
55015020308,1.31,0.81,2022-01-01
55087012503,1.31,1.37,2022-01-01
55015020800,1.31,1.09,2022-01-01
55015020304,1.31,1.13,2022-01-01
55087011501,1.31,1.34,2022-01-01
55039040800,1.31,2.03,2022-01-01
55087012902,1.31,0.94,2022-01-01
55027960800,1.31,2.08,2022-01-01
55087013200,1.31,0.88,2022-01-01
55027961000,1.31,1.79,2022-01-01
55073001201,1.31,1.53,2022-01-01
55021971200,1.31,2.12,2022-01-01
55087012100,1.31,0.77,2022-01-01
55087012200,1.31,0.44,2022-01-01
55141010500,1.31,1.96,2022-01-01
55141010300,1.31,0.6,2022-01-01
55025011503,1.31,0.77,2022-01-01
55115101100,1.31,0.76,2022-01-01
55027961400,1.31,1.68,2022-01-01
55073001103,1.31,1.75,2022-01-01
55087940000,1.31,1.17,2022-01-01
55141010600,1.31,1.62,2022-01-01
55111000700,1.31,1.26,2022-01-01
55025011301,1.31,1.75,2022-01-01
55073000900,1.31,1.64,2022-01-01
55073001300,1.31,1.36,2022-01-01
55025011600,1.31,0.8,2022-01-01
55015020100,1.31,0.71,2022-01-01
55025011700,1.31,0.77,2022-01-01
55115100500,1.31,1.58,2022-01-01
55081950500,1.31,0.86,2022-01-01
55015020600,1.31,1.68,2022-01-01
55025011505,1.31,1.29,2022-01-01
55115100400,1.31,1.35,2022-01-01
55025011504,1.31,0.86,2022-01-01
55039042200,1.31,1.45,2022-01-01
55025011302,1.31,1.55,2022-01-01
55025011800,1.31,0.85,2022-01-01
55073000800,1.31,1.26,2022-01-01
55073001102,1.31,1.52,2022-01-01
55115100300,1.31,0.46,2022-01-01
55115100600,1.31,0.71,2022-01-01
55009020900,1.31,1.93,2022-01-01
55015020200,1.31,0.91,2022-01-01
55081950600,1.31,0.48,2022-01-01
55021970800,1.31,1.45,2022-01-01
55087012901,1.31,0.62,2022-01-01
55027961200,1.31,1.51,2022-01-01
55087012400,1.31,1.06,2022-01-01
55087012300,1.31,1.06,2022-01-01
55111000900,1.31,0.88,2022-01-01
55115100800,1.31,0.79,2022-01-01
55027961300,1.31,1.24,2022-01-01
55027960100,1.31,1.43,2022-01-01
55081950700,1.31,0.7,2022-01-01
55039042100,1.31,1.41,2022-01-01
55027961100,1.31,0.87,2022-01-01
55015020500,1.31,1.64,2022-01-01
